ano_idx,exp_subspace
1145,"[1, 2]"
1164,"[0, 4, 5]"
1165,"[0, 1, 2, 3, 4, 5]"
1171,"[1, 4, 5]"
1188,"[1, 2, 4]"
1189,"[0, 4, 5]"
1209,"[0, 1, 3, 5]"
1212,"[1, 3]"
1225,"[0, 4, 5]"
1227,"[1, 2]"
1233,"[1, 3, 4, 5]"
1268,"[2, 4]"
1269,"[1, 4, 5]"
1275,"[1, 5]"
1295,"[0, 1, 2, 4, 5]"
1324,"[1, 3, 4, 5]"
1336,"[1, 3, 4]"
1355,"[0, 1, 2, 3, 4, 5]"
1360,"[0, 2, 3, 4]"
1382,"[0, 1, 2, 3, 4, 5]"
1405,"[0, 1, 2, 3, 4]"
1415,"[1, 3, 4, 5]"
1420,"[1, 4, 5]"
1428,"[1, 3, 4, 5]"
1462,"[0, 1, 2, 5]"
1465,"[1, 2, 4]"
1468,"[0, 1, 2, 3, 5]"
1469,"[0, 3, 4]"
1500,"[1, 3, 4, 5]"
1508,"[0, 1, 2, 3, 4, 5]"
1513,"[0, 1, 3, 4, 5]"
1518,"[1, 4, 5]"
1523,"[1, 3, 4, 5]"
1524,"[0, 1]"
1537,"[0, 1, 2, 3, 4, 5]"
1540,"[0, 1, 2, 3, 4, 5]"
1555,"[0, 1, 3, 4, 5]"
1573,"[0, 1, 4, 5]"
1582,"[0, 1, 2, 3, 4, 5]"
1584,"[0, 1, 2, 3, 4]"
1601,"[1, 3, 4, 5]"
1607,"[0, 4, 5]"
1620,"[1, 4]"
1627,"[0, 1, 3, 4, 5]"
1633,"[1, 3]"
1634,"[1, 4, 5]"
1659,"[1, 4, 5]"
1705,"[1, 5]"
1706,"[0, 1, 2, 3, 4, 5]"
1708,"[1, 2]"
1728,"[0, 1, 3, 4]"
1739,"[1, 2]"
1742,"[1, 2]"
1762,"[0, 4]"
1772,"[0, 1, 2, 3, 4]"
1777,"[0, 1, 3, 4, 5]"
1790,"[1, 3]"
1804,"[0, 1, 2, 3, 4, 5]"
1808,"[1, 3]"
1824,"[1, 3, 4, 5]"
1833,"[1, 4, 5]"
1834,"[0, 2, 4]"
1836,"[1, 2, 4]"
1853,"[0, 4, 5]"
1867,"[1, 4, 5]"
1882,"[1, 2, 4]"
1899,"[0, 1, 2, 4, 5]"
1907,"[1, 3, 4, 5]"
1912,"[0, 1, 2, 3, 4, 5]"
1916,"[0, 4, 5]"
1934,"[1, 3, 4, 5]"
1938,"[1, 3]"
1942,"[0, 1, 3, 4, 5]"
1946,"[0, 2, 4, 5]"
1964,"[1, 2, 4]"
1986,"[0, 4, 5]"
1988,"[0, 1, 2, 3]"
2004,"[0, 1, 2, 3, 4, 5]"
2039,"[0, 1, 3, 4, 5]"
2041,"[0, 1, 2, 3, 4, 5]"
2045,"[0, 1, 2, 3, 4]"
2056,"[0, 1, 2, 3, 4]"
2075,"[0, 1, 3, 4]"
2104,"[0, 4, 5]"
2119,"[0, 1, 2, 3, 4, 5]"
2131,"[1, 4, 5]"
2136,"[1, 2]"
2140,"[0, 1, 2, 3, 4, 5]"
2146,"[1, 3, 4, 5]"
2156,"[1, 3, 5]"
2170,"[1, 3, 4, 5]"
2171,"[1, 4, 5]"
2175,"[0, 1, 4, 5]"
2190,"[0, 1, 2, 3, 4, 5]"
2206,"[0, 4, 5]"
2209,"[1, 3]"
2216,"[1, 4, 5]"
2236,"[0, 1, 4]"
2240,"[0, 1, 2, 3, 4, 5]"
2261,"[0, 1, 2, 3, 4, 5]"
2298,"[1, 4, 5]"
2329,"[1, 4, 5]"
2331,"[0, 1, 3, 4, 5]"
2339,"[1, 3, 4, 5]"
2344,"[1, 3, 4]"
2356,"[1, 2, 4]"
2374,"[0, 1, 3, 5]"
2382,"[1, 2]"
2413,"[0, 1, 2, 3, 4, 5]"
2422,"[0, 4, 5]"
2444,"[1, 5]"
2452,"[1, 2, 4]"
2455,"[0, 1, 3, 4]"
2456,"[0, 4, 5]"
2458,"[0, 4, 5]"
2503,"[0, 1]"
2512,"[0, 4, 5]"
2515,"[0, 1, 2, 3, 4, 5]"
2553,"[0, 1, 3, 4]"
2570,"[1, 4, 5]"
2587,"[1, 3, 4]"
2588,"[0, 1, 2, 3, 4, 5]"
2601,"[0, 1, 3, 5]"
2624,"[0, 2, 4, 5]"
2628,"[1, 2]"
2631,"[1, 2, 4, 5]"
2641,"[0, 1, 2, 3, 5]"
2645,"[1, 2]"
2667,"[0, 1, 2, 4, 5]"
2688,"[0, 1, 2, 3, 4]"
2690,"[0, 1, 3, 4]"
2692,"[1, 2, 4]"
2702,"[1, 3]"
2703,"[0, 1, 2, 3, 4, 5]"
2728,"[0, 1, 3, 5]"
2774,"[1, 2]"
2812,"[0, 1, 2, 3, 4, 5]"
2843,"[0, 1, 2, 3, 4, 5]"
2854,"[0, 1, 2, 3, 4, 5]"
2884,"[0, 1, 2, 3, 4, 5]"
2895,"[0, 1, 2, 3]"
2898,"[0, 1, 2, 3, 4, 5]"
2921,"[1, 3, 4, 5]"
2930,"[1, 2, 3, 5]"
2931,"[1, 2]"
2937,"[1, 3]"
2938,"[0, 1, 2, 3, 4, 5]"
2941,"[0, 1, 2, 3, 4, 5]"
2945,"[0, 4, 5]"
2993,"[0, 1, 2, 3, 4, 5]"
3006,"[0, 4, 5]"
3010,"[0, 1, 2, 3, 4, 5]"
3037,"[1, 2, 4]"
3047,"[0, 1, 3, 4, 5]"
3055,"[1, 3]"
3072,"[0, 1, 2, 3]"
3075,"[1, 5]"
3097,"[1, 2, 4]"
3147,"[0, 1, 2, 5]"
3150,"[0, 4, 5]"
3152,"[0, 1, 2, 3, 4, 5]"
3159,"[1, 2, 3, 4, 5]"
3164,"[1, 2]"
3166,"[0, 2, 3, 4]"
3174,"[1, 2, 4]"
3176,"[0, 2, 3, 4]"
3196,"[0, 1, 2, 3, 4, 5]"
3203,"[0, 1, 2, 3, 4, 5]"
3205,"[0, 4]"
3206,"[0, 1, 2, 4, 5]"
3222,"[0, 1, 3, 4, 5]"
3223,"[1, 3]"
3240,"[0, 1, 2, 3, 4, 5]"
3245,"[0, 1, 3, 4, 5]"
3254,"[1, 4, 5]"
3261,"[0, 1, 2, 3, 4, 5]"
3263,"[0, 1, 2, 3, 4, 5]"
3273,"[1, 2, 3, 5]"
3274,"[1, 2]"
3275,"[1, 2]"
3280,"[0, 1, 2, 4, 5]"
3304,"[0, 1, 3, 4, 5]"
3306,"[1, 4, 5]"
3342,"[0, 1, 3, 4, 5]"
3371,"[0, 1, 2, 3, 4, 5]"
3379,"[0, 1, 2, 3, 4, 5]"
3387,"[0, 1, 2, 3, 4, 5]"
3424,"[1, 3, 4, 5]"
3429,"[0, 1, 3, 4, 5]"
3435,"[0, 1, 2, 3, 4, 5]"
3436,"[0, 1, 2, 3, 4, 5]"
3472,"[0, 1, 2, 3, 4, 5]"
3475,"[0, 1, 2, 3, 4, 5]"
3476,"[1, 3]"
3512,"[1, 4, 5]"
3517,"[1, 2, 3, 4, 5]"
3518,"[1, 3]"
3550,"[1, 2, 4]"
3551,"[0, 1, 2, 3, 4, 5]"
3562,"[1, 2]"
3563,"[0, 1, 3, 4]"
3565,"[0, 1, 3, 4]"
3570,"[1, 4, 5]"
3576,"[0, 1, 2, 3, 4, 5]"
3589,"[1, 3, 4]"
3594,"[1, 3, 4, 5]"
3596,"[0, 1, 2, 4, 5]"
3605,"[1, 2, 4, 5]"
3625,"[1, 2]"
3642,"[0, 1, 2, 3, 5]"
3649,"[0, 1, 3, 4, 5]"
3667,"[1, 2, 3, 4, 5]"
3675,"[0, 1, 2, 3, 4, 5]"
3679,"[1, 4, 5]"
3728,"[1, 3, 4, 5]"
3732,"[0, 2, 3, 4]"
3754,"[0, 4, 5]"
3755,"[0, 4, 5]"
3769,"[0, 1, 3, 5]"
3772,"[0, 2, 3, 4]"
3782,"[0, 4, 5]"
3794,"[0, 1, 3, 4, 5]"
3798,"[0, 1, 4, 5]"
3799,"[0, 1, 2, 3, 4, 5]"
3826,"[0, 1, 2, 3, 4, 5]"
3828,"[0, 1, 3, 4, 5]"
3841,"[1, 5]"
3853,"[0, 1, 3, 4, 5]"
3862,"[1, 3, 4]"
3897,"[1, 2]"
3907,"[0, 1, 2, 3, 4, 5]"
3908,"[0, 1, 2, 3, 4]"
3919,"[1, 2]"
3928,"[0, 4, 5]"
3938,"[1, 2, 4, 5]"
3939,"[1, 3]"
3943,"[1, 4]"
3948,"[1, 2]"
3966,"[0, 1, 2, 3, 4, 5]"
4007,"[1, 2]"
4054,"[0, 1, 3, 4, 5]"
4058,"[1, 4, 5]"
4076,"[1, 4, 5]"
4093,"[0, 1, 2, 3, 4, 5]"
4114,"[1, 2, 3, 4, 5]"
4132,"[0, 1, 2, 4, 5]"
4155,"[0, 1, 2, 3, 4, 5]"
4162,"[0, 1, 3, 4]"
4178,"[0, 1, 3, 4, 5]"
4185,"[0, 1, 4, 5]"
4192,"[1, 3]"
4197,"[0, 1, 2, 3, 4, 5]"
4215,"[0, 1, 2, 3, 4, 5]"
4217,"[0, 1, 2, 4, 5]"
4267,"[0, 4, 5]"
4273,"[0, 4, 5]"
4276,"[0, 4, 5]"
4301,"[1, 2]"
4327,"[0, 1, 3, 4, 5]"
4338,"[0, 1, 2, 3, 4, 5]"
4360,"[0, 1, 2, 4, 5]"
4376,"[0, 2, 3, 4]"
4395,"[0, 1, 2, 3, 4, 5]"
4396,"[1, 3, 4]"
4400,"[1, 3, 4, 5]"
4419,"[1, 3]"
4439,"[0, 1, 3, 4, 5]"
4447,"[1, 3, 4, 5]"
4479,"[0, 4, 5]"
4513,"[1, 3, 4]"
4542,"[0, 1, 2, 3, 4, 5]"
4571,"[0, 4, 5]"
4600,"[0, 1, 4, 5]"
4610,"[0, 1, 3, 4, 5]"
4612,"[0, 4, 5]"
4613,"[0, 1, 2, 3, 4, 5]"
4620,"[0, 4, 5]"
4624,"[1, 4, 5]"
4636,"[0, 4, 5]"
4646,"[0, 4, 5]"
4671,"[0, 4, 5]"
4675,"[1, 5]"
4695,"[0, 1, 3, 4, 5]"
4699,"[0, 1, 3, 5]"
4700,"[0, 4, 5]"
4714,"[0, 1, 3, 5]"
4721,"[1, 3]"
4737,"[0, 1, 2, 3, 4, 5]"
4740,"[0, 1, 3, 4, 5]"
4762,"[1, 4, 5]"
4863,"[0, 1, 2, 5]"
4873,"[0, 1, 2, 4, 5]"
4900,"[0, 1, 2, 3, 4, 5]"
4925,"[0, 1, 2, 3, 4, 5]"
4942,"[0, 1, 2, 3, 4, 5]"
4953,"[1, 2]"
4967,"[0, 1, 2, 3, 4, 5]"
4973,"[1, 2, 4, 5]"
4981,"[0, 1, 2, 3, 4, 5]"
4987,"[0, 1, 2, 3, 4, 5]"
4997,"[0, 4, 5]"
4999,"[1, 2, 4]"
5001,"[0, 1, 2, 3, 4, 5]"
5002,"[1, 4, 5]"
5003,"[0, 1, 2, 3, 4, 5]"
5073,"[0, 1, 2, 3, 4, 5]"
5081,"[0, 1, 3, 4, 5]"
5084,"[0, 1, 2, 3, 5]"
5112,"[1, 2, 4]"
5116,"[0, 1, 3, 5]"
5124,"[1, 2, 4]"
5133,"[0, 1, 2, 3, 4, 5]"
5153,"[1, 2]"
5154,"[3, 4]"
5163,"[0, 1, 2, 4, 5]"
5171,"[0, 1, 2, 3, 4, 5]"
5175,"[0, 1, 2, 3, 4]"
5183,"[0, 1, 2, 3, 4]"
5184,"[0, 1, 2, 3, 4]"
5189,"[0, 2, 4, 5]"
5211,"[0, 1, 3, 5]"
5227,"[0, 1, 2, 4, 5]"
5233,"[1, 5]"
5250,"[0, 1, 2, 3, 4, 5]"
5257,"[0, 2, 4, 5]"
5259,"[0, 1, 2, 3, 4]"
5263,"[0, 1, 2, 3, 4, 5]"
5275,"[0, 1, 2, 3, 4, 5]"
5280,"[0, 1, 4, 5]"
5307,"[0, 1, 4, 5]"
5319,"[0, 1, 2, 3, 4, 5]"
5320,"[0, 1, 3, 4, 5]"
5321,"[1, 2, 4]"
5350,"[1, 2]"
5355,"[0, 1, 3, 4, 5]"
5376,"[1, 3]"
5389,"[1, 3, 4, 5]"
5393,"[0, 1, 2, 3, 4, 5]"
5406,"[0, 1, 3, 4, 5]"
5411,"[0, 1, 3]"
5432,"[1, 4, 5]"
5448,"[1, 2, 3, 4]"
5457,"[0, 1, 2, 3, 4, 5]"
5462,"[1, 3]"
5471,"[0, 1, 2, 3, 4, 5]"
5481,"[0, 2, 4, 5]"
5507,"[0, 1]"
5508,"[0, 1, 3, 4, 5]"
5518,"[1, 4, 5]"
5529,"[0, 1, 3, 5]"
5530,"[0, 1, 2, 3, 4, 5]"
5532,"[0, 1, 2, 3, 4, 5]"
5542,"[0, 4, 5]"
5557,"[1, 5]"
5565,"[0, 1, 2, 3, 4, 5]"
5584,"[1, 3, 4, 5]"
5604,"[1, 2, 4]"
5607,"[0, 1, 3, 4]"
5611,"[1, 2, 4]"
5613,"[0, 4, 5]"
5618,"[1, 4, 5]"
5623,"[1, 3]"
5647,"[0, 1, 2, 3, 4, 5]"
5667,"[0, 1, 2, 3, 4]"
5685,"[1, 2, 3, 4]"
5691,"[0, 3, 4]"
5693,"[0, 1, 2, 3, 4, 5]"
5707,"[1, 3, 4, 5]"
5719,"[0, 4, 5]"
5779,"[0, 1, 3, 4, 5]"
5781,"[1, 5]"
5804,"[0, 1, 2, 3, 4, 5]"
5853,"[0, 1, 2, 4, 5]"
5856,"[1, 2, 4]"
5861,"[0, 1, 3, 4, 5]"
5874,"[0, 4, 5]"
5876,"[1, 4, 5]"
5908,"[0, 1, 3, 4, 5]"
5912,"[1, 4, 5]"
5925,"[0, 1, 2, 3, 4]"
5930,"[0, 4, 5]"
5940,"[1, 3, 4]"
5949,"[0, 1, 2, 4, 5]"
5950,"[0, 1, 2, 3, 4, 5]"
5956,"[1, 3]"
5958,"[1, 3, 4, 5]"
5969,"[0, 1, 2, 4]"
5971,"[0, 1, 2, 3, 4, 5]"
5978,"[0, 1, 2, 3, 4]"
6021,"[0, 1, 2, 3, 4, 5]"
6024,"[0, 4, 5]"
6030,"[0, 1, 3, 4, 5]"
6038,"[0, 1, 3, 5]"
6040,"[1, 5]"
6051,"[1, 4, 5]"
6090,"[0, 1, 2, 3, 4, 5]"
6147,"[1, 2]"
6158,"[1, 5]"
6169,"[1, 3, 4]"
6197,"[0, 1, 2, 3, 4, 5]"
6208,"[0, 1, 2, 3, 4, 5]"
6230,"[0, 3, 4, 5]"
6232,"[1, 3]"
6256,"[0, 1, 2, 4]"
6269,"[0, 1, 3, 4, 5]"
6283,"[0, 1, 2, 3, 4, 5]"
6289,"[0, 1, 3, 4]"
6291,"[1, 3, 4, 5]"
6293,"[1, 3, 4, 5]"
6294,"[0, 4, 5]"
6295,"[0, 1, 3, 4, 5]"
6299,"[1, 2]"
6302,"[1, 5]"
6305,"[0, 4, 5]"
6327,"[0, 1, 2, 3, 4, 5]"
6356,"[1, 2, 4]"
6373,"[0, 4, 5]"
6381,"[1, 3]"
6401,"[0, 1, 3, 4, 5]"
6430,"[1, 2]"
6440,"[0, 1, 2, 3, 4, 5]"
6456,"[0, 4, 5]"
6469,"[1, 2, 4, 5]"
6477,"[1, 2]"
6481,"[0, 4, 5]"
6512,"[0, 1, 2, 3, 4]"
6537,"[0, 4, 5]"
6549,"[1, 4, 5]"
6573,"[0, 1, 2, 3, 4, 5]"
6582,"[0, 1, 2, 4, 5]"
6591,"[0, 1, 2, 3, 4, 5]"
6626,"[0, 1, 2, 3, 4, 5]"
6627,"[0, 1, 2, 3, 4, 5]"
6645,"[0, 1, 2, 3, 4, 5]"
6654,"[0, 1, 3, 5]"
6663,"[0, 1, 2, 3, 4, 5]"
6668,"[1, 2, 3, 4, 5]"
6672,"[1, 3]"
6701,"[1, 5]"
6703,"[0, 2, 4, 5]"
6713,"[1, 3, 4, 5]"
6717,"[1, 4, 5]"
6738,"[0, 4, 5]"
6741,"[1, 3, 4, 5]"
6768,"[1, 3, 4, 5]"
6804,"[0, 1, 2, 3, 4, 5]"
6817,"[0, 1, 2, 3, 4, 5]"
6840,"[0, 4, 5]"
6876,"[1, 4, 5]"
6882,"[1, 2, 4]"
6890,"[0, 1, 3, 4]"
6909,"[1, 4, 5]"
6911,"[0, 4, 5]"
6946,"[0, 3, 4]"
6972,"[1, 4, 5]"
6995,"[0, 1, 3, 4, 5]"
7007,"[1, 3, 4, 5]"
7028,"[0, 4, 5]"
7050,"[0, 1, 2, 3, 5]"
7057,"[0, 1, 2, 3, 4, 5]"
7058,"[1, 3]"
7064,"[0, 1, 2, 4, 5]"
7067,"[0, 1, 2, 3, 4, 5]"
7076,"[0, 1, 2, 3, 4]"
7102,"[1, 2]"
7117,"[0, 1, 3, 4, 5]"
7178,"[0, 1, 3, 4, 5]"
7181,"[0, 1, 2, 3, 4, 5]"
7196,"[0, 1, 2, 3, 4, 5]"
