ano_idx,exp_subspace
5583,[5]
5584,"[2, 4, 5]"
5585,"[2, 4, 5]"
5586,"[2, 4, 5]"
5587,"[2, 4, 5]"
5588,"[2, 4, 5]"
5589,"[2, 4, 5]"
5590,"[0, 2]"
5591,"[2, 4, 5]"
5592,"[3, 5]"
6685,"[3, 5]"
6686,[3]
6687,[4]
6688,"[2, 4, 5]"
6689,"[2, 4, 5]"
6690,"[3, 5]"
6691,"[0, 1, 2, 3]"
6692,"[2, 4, 5]"
6693,"[2, 4, 5]"
6694,"[0, 2, 5]"
6695,"[3, 5]"
6696,"[2, 4, 5]"
6697,"[0, 1, 3]"
6698,"[0, 1, 2]"
6699,"[2, 4, 5]"
6700,"[2, 4, 5]"
6701,"[2, 4, 5]"
6702,"[2, 4, 5]"
6703,"[3, 5]"
6704,"[2, 4, 5]"
6705,"[3, 5]"
6706,"[2, 4, 5]"
6707,"[0, 1, 2, 3]"
6708,"[0, 2, 5]"
6709,"[3, 5]"
6710,"[0, 1, 2, 3]"
7803,"[0, 1, 2]"
7804,"[2, 4, 5]"
7805,"[0, 1, 2]"
7806,"[2, 4, 5]"
7807,"[2, 4, 5]"
7808,[3]
7809,"[2, 4, 5]"
7810,"[0, 2, 3, 5]"
7811,"[2, 4, 5]"
7812,"[1, 2, 4]"
7813,[3]
7814,"[2, 4, 5]"
7815,[4]
7816,"[2, 4, 5]"
7817,[0]
7818,"[0, 1, 2, 3]"
7819,"[2, 4, 5]"
7820,[3]
7821,"[2, 4, 5]"
7822,[4]
7823,"[3, 5]"
7824,[3]
7825,"[2, 4, 5]"
7826,"[2, 4, 5]"
7827,"[2, 4, 5]"
7828,[0]
8921,"[0, 1, 2, 3]"
8922,"[2, 4, 5]"
8923,"[2, 4, 5]"
8924,"[2, 4, 5]"
8925,"[3, 5]"
8926,"[2, 4, 5]"
8927,"[2, 4, 5]"
8928,"[0, 2]"
8929,"[0, 1, 3]"
8930,"[3, 5]"
8931,"[2, 4, 5]"
8932,"[2, 4, 5]"
8933,"[3, 5]"
8934,[0]
8935,"[2, 4, 5]"
8936,[3]
8937,"[2, 4, 5]"
8938,"[2, 4, 5]"
8939,"[2, 4, 5]"
8940,"[2, 4, 5]"
8941,"[1, 2, 4]"
8942,"[0, 2, 4]"
8943,"[3, 5]"
8944,[4]
8945,"[2, 4, 5]"
8946,"[3, 5]"
10039,"[2, 4, 5]"
10040,"[2, 4, 5]"
10041,"[2, 4, 5]"
10042,"[2, 4, 5]"
10043,"[2, 4, 5]"
10044,"[3, 5]"
10045,"[3, 5]"
10046,"[0, 1, 2, 4]"
10047,"[2, 4, 5]"
10048,"[0, 1, 2]"
10049,"[1, 2, 3, 5]"
10050,"[2, 4, 5]"
10051,"[2, 4, 5]"
10052,"[2, 4, 5]"
10053,"[2, 4, 5]"
10054,"[2, 4, 5]"
10055,"[2, 4, 5]"
10056,"[3, 5]"
10057,"[2, 4, 5]"
10058,"[2, 4, 5]"
10059,"[2, 4, 5]"
10060,"[3, 5]"
10061,[0]
10062,"[0, 2, 4]"
10063,"[2, 4, 5]"
10064,"[2, 4, 5]"
11157,"[2, 4, 5]"
11158,"[1, 2, 4]"
11159,[3]
11160,"[2, 4, 5]"
11161,[0]
11162,"[2, 4, 5]"
11163,"[2, 4, 5]"
11164,"[2, 4, 5]"
11165,"[2, 4, 5]"
11166,"[3, 5]"
11167,"[2, 4, 5]"
11168,"[0, 2, 4]"
11169,"[3, 5]"
11170,"[2, 4, 5]"
11171,"[2, 4, 5]"
11172,"[2, 4, 5]"
11173,"[0, 1, 3]"
11174,[3]
11175,"[2, 4, 5]"
11176,"[3, 5]"
11177,"[0, 1, 2]"
11178,"[2, 4, 5]"
11179,"[2, 4, 5]"
11180,"[1, 2, 4]"
11181,"[3, 5]"
11182,"[2, 4, 5]"
