ano_idx,exp_subspace
377,"[0, 3, 5]"
379,"[0, 3, 5]"
380,[3]
381,[0]
382,"[1, 2, 5]"
384,"[0, 7]"
387,"[0, 7]"
388,"[0, 7]"
391,"[0, 2, 3]"
396,"[0, 7]"
400,"[1, 3, 5]"
401,"[0, 5, 6, 7]"
403,[6]
404,[6]
413,"[0, 2, 6]"
424,"[0, 1, 2]"
426,"[0, 7]"
429,"[0, 1, 5]"
430,[6]
434,"[0, 7]"
440,[1]
441,"[0, 1, 3]"
453,[2]
456,[3]
464,"[1, 2]"
467,[2]
470,"[0, 3, 7]"
482,"[0, 1, 2, 5]"
486,[1]
491,"[0, 2, 5, 6]"
492,"[0, 1, 6]"
500,[4]
501,[3]
503,"[0, 1, 6]"
504,[0]
509,"[0, 3, 5, 7]"
517,[3]
523,[7]
524,"[3, 6]"
532,"[1, 3, 5]"
534,"[2, 3, 5]"
540,"[1, 6]"
542,"[1, 3]"
546,[2]
557,"[0, 1, 3]"
562,[2]
572,"[0, 2, 6]"
573,[6]
574,"[0, 3, 5]"
577,[0]
591,[2]
634,"[0, 1, 6]"
654,"[0, 1, 6]"
658,"[1, 2, 5]"
659,[4]
660,"[0, 1, 7]"
664,"[0, 1, 6]"
666,"[1, 6]"
671,"[0, 2, 3]"
674,"[1, 3, 5]"
675,"[0, 2, 3]"
686,[6]
687,"[0, 2, 5]"
689,"[1, 3, 5]"
697,"[0, 1]"
721,[0]
722,"[0, 1, 3, 6]"
724,"[0, 3, 5]"
729,[6]
733,"[3, 7]"
734,[2]
735,[7]
736,"[1, 3]"
737,[3]
738,[3]
745,"[1, 2]"
762,"[0, 7]"
763,"[0, 7]"
764,[4]
765,[6]
767,"[1, 2]"
768,[6]
769,[6]
770,"[0, 1, 6]"
774,"[0, 1, 3]"
791,"[0, 1, 6]"
795,[6]
815,[3]
817,"[3, 6]"
821,"[1, 6]"
822,"[1, 6]"
823,"[1, 3, 5]"
824,[2]
825,[2]
826,[6]
829,"[0, 3, 5, 7]"
830,[0]
845,"[3, 6]"
846,"[0, 1, 6]"
847,"[2, 6]"
848,"[1, 3, 5]"
849,"[0, 3, 5]"
853,[6]
854,[1]
856,"[3, 6]"
857,[0]
858,[6]
863,"[1, 5, 7]"
864,"[0, 7]"
865,[0]
893,[3]
894,"[0, 1, 3]"
896,[3]
897,"[0, 1, 6]"
915,[6]
916,"[0, 3, 5]"
922,"[3, 6]"
928,"[0, 2, 6]"
929,"[0, 1, 2, 6]"
930,"[0, 2, 3]"
931,"[5, 7]"
932,"[5, 7]"
933,"[0, 7]"
934,"[0, 7]"
935,"[4, 5, 6, 7]"
936,"[4, 5, 6, 7]"
937,"[1, 2]"
961,"[0, 7]"
962,"[2, 6]"
963,"[2, 6]"
964,"[4, 5, 6, 7]"
965,"[4, 5, 6, 7]"
966,"[0, 3, 5, 7]"
967,"[0, 3, 5, 7]"
968,"[0, 2, 6]"
969,"[0, 7]"
970,"[0, 7]"
971,"[5, 7]"
972,"[0, 7]"
973,"[0, 2, 4, 5, 6]"
974,"[0, 7]"
975,"[0, 7]"
976,"[5, 7]"
977,"[0, 7]"
978,"[0, 1, 6]"
979,"[0, 1, 6]"
980,[2]
981,[2]
982,"[0, 1, 6]"
983,"[0, 7]"
984,[2]
985,[2]
986,"[0, 6, 7]"
987,"[0, 6, 7]"
988,[7]
989,[2]
990,[2]
991,"[1, 3, 5]"
992,"[1, 3, 5]"
993,[3]
994,"[0, 7]"
995,"[2, 6]"
996,[3]
997,[6]
998,[6]
999,[6]
1000,"[0, 1, 6]"
1005,"[1, 6]"
1006,[2]
1007,[2]
1008,"[0, 7]"
1009,"[0, 7]"
1010,"[1, 3, 5]"
1011,"[1, 6]"
1012,"[1, 6]"
1013,[2]
1014,[7]
1015,[7]
1016,"[0, 1, 6]"
1017,"[1, 6]"
1018,"[0, 7]"
1019,"[0, 7]"
1020,[2]
1021,"[0, 7]"
1022,"[4, 5, 6, 7]"
1023,"[2, 6]"
1024,[2]
1025,[2]
1026,"[1, 2]"
1027,"[1, 2]"
1031,"[1, 2]"
1032,"[0, 1, 6]"
1034,"[1, 6]"
1035,"[0, 1, 7]"
1036,[1]
1037,"[0, 3, 5]"
1038,[7]
1040,"[1, 3, 5]"
1048,[6]
1049,"[0, 7]"
1050,[0]
1052,[3]
1053,"[0, 1, 3, 4, 5, 6]"
1054,[3]
1055,"[2, 6]"
1056,"[0, 7]"
1057,"[0, 2, 3]"
1059,[1]
1061,[3]
1062,"[3, 5, 6]"
1063,"[0, 3, 5, 7]"
1065,[1]
1069,"[1, 6]"
1072,"[0, 2, 5]"
1073,"[5, 7]"
1074,"[1, 2]"
1076,"[0, 1, 6]"
1081,"[0, 1, 3]"
1085,"[0, 1, 6]"
1088,"[0, 2, 6]"
1090,"[2, 3]"
1099,"[0, 2, 3]"
1105,"[0, 7]"
1110,"[0, 1, 3]"
1117,"[0, 3, 5]"
1118,"[0, 1, 5, 6]"
1121,"[0, 1, 6]"
1124,[6]
1131,"[3, 5]"
1136,"[4, 5, 6, 7]"
1137,"[4, 5, 6, 7]"
1138,"[1, 6]"
1167,"[0, 7]"
1168,"[6, 7]"
1169,"[0, 7]"
1170,[7]
1171,"[0, 7]"
1172,"[0, 7]"
1173,"[0, 7]"
1174,"[0, 7]"
1175,"[0, 7]"
1176,[3]
1177,[3]
1180,"[5, 7]"
1192,[6]
1194,"[0, 5, 7]"
1195,"[0, 7]"
1196,"[1, 6]"
1204,"[0, 1, 6]"
1211,[2]
1212,"[1, 2, 5]"
1213,[7]
1215,"[3, 6]"
1216,"[0, 3]"
1217,[0]
1218,"[1, 3, 5]"
1225,[2]
1227,"[0, 1]"
1230,"[3, 6, 7]"
1231,[2]
1232,"[0, 1, 3]"
1233,"[1, 3, 5]"
1234,"[0, 2, 6]"
1235,"[0, 7]"
1236,"[3, 5, 6]"
1237,"[0, 3, 5]"
1238,"[1, 3]"
1239,"[0, 3]"
1242,"[0, 3, 5]"
1243,"[0, 3, 5]"
1244,"[5, 7]"
1245,"[0, 7]"
1253,[2]
1254,"[1, 3, 5]"
1255,"[0, 1, 3]"
1256,"[0, 1, 6]"
1257,"[0, 1, 2, 6]"
1258,"[0, 1, 6]"
1259,"[5, 7]"
1260,"[0, 7]"
1261,"[0, 1, 3]"
1262,"[0, 6, 7]"
1263,[6]
1264,[6]
1265,"[0, 1, 6]"
1266,"[0, 1, 3]"
1267,"[0, 1, 6]"
1268,"[0, 1]"
1269,"[0, 3, 5]"
1270,"[1, 3, 5]"
1278,"[0, 2, 3]"
1279,"[0, 1, 6]"
1280,[6]
1281,"[1, 3, 5]"
1282,[2]
1283,[2]
1284,[0]
1285,"[0, 6, 7]"
1286,"[0, 3, 5, 7]"
1291,"[0, 1, 5, 6]"
1292,"[0, 3, 5]"
1293,"[1, 6]"
1294,"[1, 6]"
1295,"[1, 6]"
1296,"[1, 2]"
1297,"[0, 7]"
1300,[2]
1301,"[0, 2, 3]"
1302,"[1, 6]"
1303,"[0, 2, 3]"
1307,"[0, 1, 5, 6]"
1308,[3]
1309,"[0, 1, 6]"
1310,[6]
1311,[6]
1313,[6]
1314,"[2, 5, 6]"
1315,"[1, 7]"
1316,[0]
1317,"[0, 7]"
1318,"[0, 7]"
1324,[6]
1326,[3]
1327,"[1, 6]"
1328,[6]
1333,"[3, 7]"
1345,"[3, 7]"
1346,"[0, 1]"
1347,[0]
1348,[0]
1349,[0]
1350,"[1, 3, 5]"
1352,[3]
1353,[6]
1354,"[0, 1, 2]"
1356,[0]
1358,"[0, 2, 3]"
1363,[2]
1367,"[0, 2, 3]"
1368,[6]
1369,"[0, 1, 3]"
1378,"[0, 7]"
1386,"[0, 1, 6]"
1393,"[0, 1, 3]"
1396,"[3, 5, 6]"
1399,"[1, 2]"
1408,"[0, 1, 2]"
1414,"[0, 3, 5, 6]"
1415,"[5, 7]"
1423,[1]
1432,[0]
1436,"[0, 1, 6]"
1437,"[0, 1]"
1443,"[0, 5, 7]"
1446,"[3, 7]"
1450,"[0, 1, 2]"
1456,"[0, 1, 6]"
1457,"[1, 6]"
1459,"[0, 7]"
1467,"[0, 7]"
1473,"[1, 3, 5]"
1474,"[1, 6]"
1475,[0]
1476,[0]
1477,"[0, 7]"
1478,"[0, 2, 7]"
1483,"[0, 3, 5]"
