ano_idx,exp_subspace
825,"[0, 1, 2, 3, 6]"
826,"[1, 6, 7]"
829,"[0, 7]"
830,"[0, 1, 3]"
845,"[0, 3]"
846,"[0, 1, 2, 6, 7]"
847,"[0, 1, 3, 7]"
848,"[0, 1, 3]"
849,"[0, 1, 3]"
853,"[0, 1, 2, 6, 7]"
854,"[1, 3]"
856,"[1, 6, 7]"
857,"[0, 1, 3]"
858,"[1, 6, 7]"
863,"[0, 1, 3, 7]"
864,"[0, 1, 7]"
865,"[0, 3]"
893,"[0, 1, 3]"
894,"[0, 1, 3]"
896,"[0, 1, 3]"
897,"[0, 1, 6, 7]"
915,"[1, 3, 6, 7]"
916,"[0, 1, 3]"
922,"[0, 1, 2, 3, 6]"
928,"[0, 1, 2, 7]"
929,"[0, 1, 2, 3, 6]"
930,"[0, 1, 7]"
931,"[0, 1, 3, 7]"
932,"[0, 1, 3, 7]"
933,"[0, 1, 3]"
934,"[0, 1, 3]"
935,"[0, 1, 7]"
936,"[0, 1, 7]"
937,"[0, 1, 2, 3, 5, 6]"
961,"[0, 1, 2, 3, 7]"
962,"[1, 2, 6]"
963,"[1, 2, 6]"
964,"[0, 2, 7]"
965,"[0, 2, 7]"
966,"[0, 3, 7]"
967,"[0, 3, 7]"
968,"[1, 6, 7]"
969,"[0, 1, 2, 7]"
970,"[0, 1, 2, 7]"
971,"[0, 1, 7]"
972,"[1, 7]"
973,"[0, 1, 3, 6, 7]"
974,"[0, 1, 7]"
975,"[0, 1, 7]"
976,"[1, 6, 7]"
977,"[0, 6, 7]"
978,"[0, 1, 2, 3, 6]"
979,"[0, 1, 2, 3, 6]"
980,"[0, 1, 2, 6, 7]"
981,"[0, 1, 2, 3, 6]"
982,"[0, 1, 3]"
983,"[0, 1, 3, 7]"
984,"[0, 1, 3]"
985,"[0, 1, 3]"
986,"[0, 1, 2, 6, 7]"
987,"[0, 1, 2, 6, 7]"
988,"[1, 3, 7]"
989,[2]
990,[2]
991,"[0, 1, 3]"
992,"[0, 1, 3]"
993,"[0, 1, 3]"
994,"[0, 1, 7]"
995,"[0, 1, 2, 3, 6]"
996,"[1, 3]"
997,"[1, 6]"
998,"[1, 6]"
999,"[1, 6, 7]"
1000,"[1, 6]"
1005,"[0, 1, 7]"
1006,"[0, 1, 2, 6]"
1007,"[0, 1, 2, 6]"
1008,"[0, 7]"
1009,"[0, 7]"
1010,"[0, 1, 3]"
1011,"[0, 1, 7]"
1012,"[0, 1, 7]"
1013,"[0, 1, 2, 7]"
1014,"[0, 1, 2, 3]"
1015,"[0, 1, 2, 3]"
1016,"[0, 1, 2]"
1017,"[0, 1, 2]"
1018,"[1, 3, 7]"
1019,"[1, 3, 7]"
1020,"[0, 1, 2, 7]"
1021,"[0, 6, 7]"
1022,"[1, 2, 6, 7]"
1023,"[0, 1, 2, 6, 7]"
1024,"[0, 1, 3]"
1025,"[0, 1, 3]"
1026,"[0, 1, 3, 7]"
1027,"[0, 1, 3, 7]"
1031,"[0, 1, 2, 7]"
1032,"[0, 1, 3, 7]"
1034,"[0, 1, 3, 7]"
1035,"[1, 3, 7]"
1036,"[1, 3]"
1037,"[0, 3]"
1038,"[0, 1, 7]"
1040,"[0, 1, 3]"
1048,"[0, 1, 2, 6]"
1049,"[0, 1, 7]"
1050,"[0, 1, 3]"
1052,"[0, 1, 3]"
1053,"[0, 1, 2, 3, 6]"
1054,"[1, 2, 7]"
1055,"[2, 6]"
1056,"[0, 1, 7]"
1057,"[1, 3]"
1059,"[0, 1, 7]"
1061,"[0, 3]"
1062,"[0, 1, 3]"
1063,"[0, 1, 7]"
1065,"[1, 2, 3, 6, 7]"
1069,"[0, 1, 6, 7]"
1072,"[0, 1, 2, 7]"
1073,"[0, 1, 3, 7]"
1074,"[1, 2, 7]"
1076,"[0, 1, 2, 6]"
1081,"[0, 1, 7]"
1085,"[0, 1, 7]"
1088,"[0, 2, 3, 7]"
1090,"[0, 1, 2, 3, 6]"
1099,"[1, 2, 7]"
1105,"[0, 1, 7]"
1110,"[0, 1, 7]"
1117,"[0, 3]"
1118,"[0, 1, 3]"
1121,"[0, 1, 3]"
1124,"[0, 1, 2, 4, 6]"
1131,"[0, 1, 3]"
1136,"[0, 3, 7]"
1137,"[0, 3, 7]"
1138,"[1, 6, 7]"
1167,"[0, 2, 7]"
1168,"[1, 6, 7]"
1169,"[0, 1, 7]"
1170,"[0, 7]"
1171,"[0, 1, 7]"
1172,"[0, 6, 7]"
1173,"[0, 6, 7]"
1174,"[1, 2, 3, 7]"
1175,"[0, 3, 7]"
1176,"[0, 1, 3, 7]"
1177,"[0, 1, 3, 7]"
1180,"[0, 1, 3, 7]"
1192,"[1, 3, 6]"
1194,"[0, 1, 7]"
1195,"[0, 1, 7]"
1196,"[1, 6, 7]"
1204,"[0, 1, 2, 6, 7]"
1211,"[0, 1, 2, 7]"
1212,"[0, 1, 3]"
1213,"[0, 1, 7]"
1215,"[0, 1, 2, 3, 6]"
1216,"[1, 3]"
1217,"[0, 1, 2, 3, 6]"
1218,"[1, 3, 7]"
1225,"[0, 2]"
1227,"[0, 7]"
1230,"[1, 3, 7]"
1231,"[0, 3, 7]"
1232,"[0, 1]"
1233,"[0, 3]"
1234,"[0, 1, 2, 3, 6]"
1235,"[0, 1, 2, 7]"
1236,"[1, 3]"
1237,"[0, 1, 3]"
1238,"[0, 1, 3]"
1239,"[0, 1, 3]"
1242,"[0, 1, 3]"
1243,"[0, 1, 3]"
1244,"[0, 7]"
1245,"[0, 1, 7]"
1253,"[0, 1, 2, 3, 6, 7]"
1254,"[0, 1, 3]"
1255,"[0, 1, 7]"
1256,"[0, 1, 2, 6, 7]"
1257,"[0, 1, 2, 6, 7]"
1258,"[0, 1, 2, 6, 7]"
1259,"[1, 6, 7]"
1260,"[0, 1, 2, 7]"
1261,"[0, 1, 2, 7]"
1262,"[0, 1, 2, 7]"
1263,"[0, 1, 3, 6]"
1264,"[0, 1, 2, 3, 6]"
1265,"[0, 1, 2, 6]"
1266,"[0, 1]"
1267,"[1, 4, 6]"
1268,"[1, 3]"
1269,"[0, 1, 2, 3, 6]"
1270,"[0, 1, 3]"
1278,"[0, 3]"
1279,"[0, 1, 7]"
1280,"[1, 2, 6, 7]"
1281,"[0, 1]"
1282,"[1, 2, 7]"
1283,"[1, 2, 7]"
1284,"[0, 1, 3]"
1285,"[1, 6, 7]"
1286,"[0, 7]"
1291,"[0, 1, 3, 7]"
1292,"[0, 1, 7]"
1293,"[0, 1, 3]"
1294,"[0, 1, 3]"
1295,"[0, 1, 3]"
1296,"[0, 1, 3]"
1297,"[0, 1, 7]"
1300,"[0, 1, 2, 3, 7]"
1301,"[0, 3]"
1302,"[0, 1, 3]"
1303,"[0, 3]"
1307,"[0, 1, 2, 3, 5, 6, 7]"
1308,"[0, 1, 2, 7]"
1309,"[0, 1, 3]"
1310,"[0, 1, 2, 3, 6]"
1311,"[0, 1, 2, 3, 6]"
1313,"[1, 2, 3, 6, 7]"
1314,"[0, 1, 2, 6, 7]"
1315,"[0, 1, 7]"
1316,"[0, 1]"
1317,"[0, 1, 7]"
1318,"[0, 1, 7]"
1324,"[1, 6, 7]"
1326,"[1, 3]"
1327,"[1, 3, 7]"
1328,"[0, 1, 6, 7]"
1333,"[1, 3, 7]"
1345,"[0, 1, 2, 7]"
1346,"[0, 2, 7]"
1347,"[0, 1, 2, 7]"
1348,"[0, 1, 2, 6, 7]"
1349,"[0, 1, 3]"
1350,"[0, 1, 3]"
1352,"[0, 3]"
1353,"[1, 6, 7]"
1354,"[0, 1, 2, 3, 6]"
1356,[0]
1358,"[0, 3]"
1363,"[0, 2]"
1367,"[0, 3]"
1368,"[1, 3, 7]"
1369,"[0, 1, 3]"
1378,"[0, 7]"
1386,"[1, 4, 6, 7]"
1393,"[0, 1, 3]"
1396,"[1, 3, 6, 7]"
1399,"[0, 1, 3]"
1408,"[0, 1, 7]"
1414,"[0, 1, 3]"
1415,"[0, 1, 7]"
1423,"[1, 3]"
1432,"[0, 3]"
1436,"[0, 1, 2, 6]"
1437,"[0, 1, 3]"
1443,"[0, 1, 7]"
1446,"[1, 3, 6, 7]"
1450,"[0, 1, 7]"
1456,"[0, 2, 6]"
1457,"[0, 1, 2, 6]"
1459,"[0, 1, 7]"
1467,"[0, 1, 7]"
1473,"[0, 1, 3]"
1474,"[0, 1, 3, 6, 7]"
1475,"[0, 1, 3]"
1476,"[0, 3]"
1477,"[0, 1, 7]"
1478,"[1, 6, 7]"
1483,"[0, 1, 3]"
