ano_idx,exp_subspace
5582,"[0, 1, 4]"
5583,[4]
5584,"[2, 4]"
5585,"[0, 1, 2, 4]"
5586,"[1, 4]"
5587,"[1, 4]"
5588,"[0, 1, 2, 3, 4, 5]"
5589,"[2, 4]"
5590,[3]
5591,"[0, 1, 3, 4]"
5592,"[1, 2]"
6685,[4]
6686,"[0, 2, 4]"
6687,"[0, 4]"
6688,"[1, 2, 4]"
6689,"[0, 4]"
6690,[4]
6691,"[0, 2, 4]"
6692,"[0, 1, 3, 4]"
6693,"[0, 1, 3, 4]"
6694,[4]
6695,[4]
6696,"[0, 1, 2]"
6697,"[0, 2]"
6698,[3]
6699,"[0, 4]"
6700,"[0, 1, 3, 4]"
6701,"[2, 4]"
6702,"[0, 1, 2, 3, 4, 5]"
6703,"[0, 2, 3, 4]"
6704,"[2, 4]"
6705,[4]
6706,"[2, 4]"
6707,"[0, 2]"
6708,"[1, 2]"
6709,"[1, 2]"
6710,"[0, 2]"
7803,[3]
7804,"[0, 1, 3, 4]"
7805,[3]
7806,"[0, 1, 2, 3, 4]"
7807,"[2, 4]"
7808,"[0, 1, 2, 3, 4, 5]"
7809,"[0, 1, 3, 4]"
7810,"[0, 1, 2, 3, 4, 5]"
7811,"[0, 1, 2, 3, 4]"
7812,"[0, 1, 2, 4]"
7813,"[0, 1, 2, 3, 4]"
7814,"[1, 2, 4]"
7815,"[0, 4]"
7816,"[1, 4]"
7817,[3]
7818,"[0, 2]"
7819,"[0, 1, 4]"
7820,"[0, 2]"
7821,"[2, 4]"
7822,[4]
7823,"[0, 1, 2, 3, 4, 5]"
7824,"[0, 1, 4]"
7825,"[0, 1, 3, 4]"
7826,"[0, 1, 2, 3, 4, 5]"
7827,"[0, 1, 3, 4]"
7828,[3]
8921,"[0, 2]"
8922,"[0, 1, 4]"
8923,"[0, 1, 3, 4]"
8924,[1]
8925,"[0, 1, 3, 4]"
8926,"[0, 1, 3, 4]"
8927,"[1, 4]"
8928,[3]
8929,"[0, 4]"
8930,"[0, 2, 3, 4]"
8931,"[0, 1, 3, 4]"
8932,"[2, 4]"
8933,[4]
8934,[3]
8935,"[0, 1, 4]"
8936,[4]
8937,"[0, 1, 4]"
8938,"[0, 1, 3, 4]"
8939,"[1, 2, 4]"
8940,"[0, 1, 3, 4]"
8941,"[0, 4]"
8942,"[0, 4]"
8943,"[1, 4]"
8944,"[0, 4]"
8945,"[0, 1, 3, 4]"
8946,"[0, 2, 3, 4]"
10039,"[0, 1, 3, 4]"
10040,"[1, 2, 4]"
10041,"[0, 1, 2, 3, 4, 5]"
10042,"[0, 1, 2, 4]"
10043,"[1, 2, 4]"
10044,[2]
10045,"[0, 1, 2, 3, 4, 5]"
10046,"[0, 2]"
10047,"[0, 1, 4]"
10048,[3]
10049,[4]
10050,"[2, 4]"
10051,"[0, 1, 4]"
10052,"[0, 1, 4]"
10053,"[2, 4]"
10054,"[0, 1, 3, 4]"
10055,"[0, 1, 4]"
10056,"[1, 2]"
10057,"[0, 1, 3, 4]"
10058,"[0, 1, 2, 3, 4]"
10059,"[0, 1, 2, 4]"
10060,"[0, 1, 2, 3, 4, 5]"
10061,[3]
10062,"[0, 1, 2, 3, 4, 5]"
10063,"[1, 2, 4]"
10064,"[2, 4]"
11157,[1]
11158,"[1, 3]"
11159,"[0, 2, 3, 4]"
11160,"[1, 2, 4]"
11161,[3]
11162,"[0, 1, 3, 4]"
11163,"[2, 4]"
11164,"[0, 1, 3, 4]"
11165,"[0, 4]"
11166,"[0, 1, 2, 3, 4]"
11167,"[0, 1, 4]"
11168,"[0, 2, 3, 4]"
11169,[1]
11170,"[0, 1, 3, 4]"
11171,"[0, 1, 4]"
11172,"[0, 4]"
11173,"[0, 2, 4]"
11174,"[0, 2, 3, 4]"
11175,"[0, 1, 2, 3, 4]"
11176,"[0, 1, 2, 3, 4]"
11177,[3]
11178,"[1, 2, 4]"
11179,"[0, 1, 3, 4]"
11180,"[1, 4]"
11181,[1]
11182,"[0, 4]"
