ano_idx,exp_subspace
6997,"[0, 5, 6]"
6998,"[0, 2, 7]"
6999,"[0, 1, 3]"
7000,"[0, 1, 3]"
7001,"[0, 5, 6, 7]"
7002,"[3, 4, 6]"
7003,"[0, 1, 3]"
7004,"[4, 5, 7]"
7005,"[0, 1, 4, 5]"
7006,"[0, 2, 4, 8]"
7007,[8]
7008,"[0, 1, 5, 7, 8]"
7009,"[0, 6, 8]"
7010,"[0, 6, 7]"
7011,[0]
7012,"[0, 4, 5]"
7013,"[0, 3, 5, 9]"
7014,"[0, 1, 2, 6, 7, 9]"
7015,"[0, 3, 6]"
7016,"[0, 5, 6, 8]"
7017,"[1, 2, 5, 6, 8]"
7018,[4]
7019,"[0, 1, 3, 5]"
7020,"[0, 1, 2, 3, 5, 6, 7, 8]"
7021,"[0, 1]"
7022,"[0, 5, 8]"
7023,"[0, 2, 6]"
7024,"[0, 1, 3]"
7025,"[0, 1, 5]"
7026,"[0, 1, 3, 4, 8]"
7027,"[0, 1, 5, 6, 7]"
7028,"[0, 4, 6, 7]"
7029,"[1, 3, 5, 8]"
7030,"[0, 2, 3, 4, 8, 9]"
7031,"[0, 3, 5, 7, 8, 9]"
7032,"[3, 5, 6, 8]"
7033,"[0, 6]"
7034,"[5, 6]"
7035,"[0, 1, 3]"
7036,"[0, 2, 3, 5]"
7037,"[0, 2, 6, 8]"
7038,"[0, 2]"
7039,"[1, 3, 8]"
7040,"[1, 2, 4, 6]"
7041,"[4, 7, 8]"
7042,"[0, 6, 9]"
7043,"[1, 2, 4, 7, 9]"
7044,"[0, 1, 3, 4]"
7045,"[0, 1, 5, 6, 8]"
7046,"[0, 1, 5, 8]"
7047,"[0, 6, 7]"
7048,"[0, 2, 3, 4, 6, 8]"
7049,"[0, 1, 2, 8, 9]"
7050,"[0, 2, 6, 8]"
7051,[0]
7052,"[0, 3, 8]"
7053,[0]
7054,"[0, 1, 2, 4, 6, 7, 8]"
7055,"[0, 5, 6]"
7056,"[0, 1, 4, 5, 6, 7, 8]"
7057,"[0, 2, 6]"
7058,[0]
7059,"[3, 4, 7]"
7060,"[3, 4, 5, 6]"
7061,"[0, 4]"
7062,"[2, 4, 5, 6, 7]"
7063,"[0, 1, 5, 6, 8]"
7064,"[0, 4, 7]"
7065,"[0, 1, 2, 5, 6, 8, 9]"
7066,"[2, 4, 8]"
7067,"[0, 1, 5, 8]"
7068,"[0, 4, 5]"
7069,"[0, 2, 6, 8]"
7070,"[1, 3, 6, 7, 8]"
7071,"[1, 4]"
7072,"[3, 4, 7]"
7073,[0]
7074,"[2, 6, 8]"
7075,"[0, 4, 5]"
7076,"[0, 1, 5]"
7077,"[4, 5, 7, 8]"
7078,"[0, 2, 4]"
7079,"[2, 4, 7]"
7080,"[3, 4, 5, 8]"
7081,"[0, 2]"
7082,"[3, 5, 7]"
7083,"[0, 2, 4]"
7084,"[0, 5, 7]"
7085,"[0, 6]"
7086,"[0, 1, 3, 5, 6]"
7087,"[3, 4, 5, 8]"
7088,"[5, 8, 9]"
7089,"[0, 1, 5, 8]"
7090,[0]
7091,"[0, 5]"
7092,"[0, 2, 4, 6]"
7093,"[0, 1, 4, 5, 7]"
7094,"[0, 1, 2, 4, 8, 9]"
7095,"[0, 5]"
7096,"[0, 2, 4]"
7097,"[0, 1, 5, 8]"
7098,"[0, 5, 8]"
7099,"[4, 5, 6, 8]"
7100,[4]
7101,"[0, 3, 4, 6, 7, 8]"
7102,"[0, 2]"
7103,"[1, 2, 3, 5, 8]"
7104,[4]
7105,"[1, 8]"
7106,"[0, 4, 5]"
7107,"[0, 4, 5]"
7108,"[1, 8]"
7109,"[0, 2]"
7110,"[0, 6, 7]"
7111,"[0, 2, 4, 9]"
7112,"[0, 4, 5]"
7113,"[0, 1, 2]"
7114,[4]
7115,"[0, 5]"
7116,"[0, 2, 6, 8]"
7117,"[0, 3, 5, 9]"
7118,[0]
7119,"[0, 2, 6, 8]"
7120,[4]
7121,"[0, 1, 2, 3, 5, 6, 7, 8]"
7122,"[1, 8]"
7123,"[2, 4, 8]"
7124,"[0, 1, 3, 4, 7, 8]"
7125,"[0, 1, 2, 3, 5, 7, 8, 9]"
7126,[4]
7127,"[0, 1, 5]"
7128,"[6, 9]"
7129,"[0, 1, 3]"
7130,"[0, 1, 6, 7]"
7131,"[0, 5, 6]"
7132,"[3, 6]"
7133,"[0, 5]"
7134,"[0, 1, 5, 8]"
7135,"[0, 3, 4, 6, 8]"
7136,[4]
7137,"[0, 2]"
7138,"[0, 1, 2, 4, 5, 8]"
7139,"[0, 6]"
7140,"[0, 5, 6]"
7141,"[0, 1, 6, 8]"
7142,"[2, 4, 5, 6, 7]"
7143,"[0, 1, 6, 7, 8]"
7144,"[0, 3, 7]"
7145,"[0, 5, 6]"
7146,"[0, 1, 8]"
7147,"[0, 5, 9]"
7148,"[4, 7, 8]"
7149,"[2, 4, 7]"
7150,[8]
7151,"[0, 2, 6, 8]"
7152,"[0, 1, 3, 4, 5, 7, 8]"
7153,"[4, 5, 8]"
7154,"[0, 1, 3, 5, 7]"
7155,"[0, 2, 4]"
7156,[0]
7157,"[0, 1, 3]"
7158,"[0, 2, 6, 8]"
7159,"[0, 1, 3, 4, 5, 6]"
7160,[0]
7161,"[1, 4, 5, 7, 8]"
7162,"[1, 2, 3, 5, 6, 7, 8]"
7163,"[0, 6, 7]"
7164,"[0, 3, 5, 8, 9]"
7165,"[0, 1, 5, 6]"
7166,"[0, 5, 7]"
7167,"[0, 2, 6]"
7168,"[0, 5, 7, 8]"
7169,"[2, 6, 8]"
7170,"[1, 4]"
7171,"[0, 1, 9]"
7172,[8]
7173,[0]
7174,[1]
7175,"[0, 2]"
7176,"[2, 8]"
7177,"[5, 7, 8]"
7178,"[2, 6, 8]"
7179,"[0, 4, 6]"
7180,"[0, 3, 5, 6, 7]"
7181,"[1, 8]"
7182,"[1, 8]"
7183,"[0, 2, 4, 8, 9]"
7184,"[2, 4, 7]"
7185,"[0, 5, 8]"
7186,"[0, 2]"
7187,"[4, 5, 7]"
7188,[0]
7189,"[0, 3, 5, 8]"
7190,"[0, 2, 6]"
7191,"[0, 1, 8]"
7192,"[0, 5, 6]"
7193,"[0, 1, 3, 7, 9]"
7194,"[0, 2, 4]"
7195,"[3, 4, 5, 8]"
7196,"[0, 1, 4, 5, 6, 9]"
7197,"[0, 3, 7]"
7198,"[1, 4, 7, 8]"
7199,"[0, 5]"
7200,"[0, 7]"
7201,"[0, 1, 3, 4, 6, 7]"
7202,"[0, 2, 4]"
7203,"[0, 5, 6, 7, 9]"
7204,"[1, 2, 3, 7]"
7205,"[0, 1, 5]"
7206,"[1, 2, 4, 6]"
7207,"[0, 5, 6]"
7208,"[0, 2, 3, 9]"
7209,"[0, 1, 3, 5, 7]"
7210,"[0, 1, 3]"
7211,"[0, 1, 3, 4, 5, 7, 8, 9]"
7212,"[0, 1, 2, 5, 6, 8]"
7213,"[0, 8, 9]"
7214,"[0, 1, 4, 5]"
7215,"[0, 2]"
7216,"[0, 2, 6]"
7217,"[0, 1, 5, 8]"
7218,"[0, 8]"
7219,"[1, 2, 8]"
7220,"[3, 4, 5, 8, 9]"
7221,"[0, 1, 3, 4, 8]"
7222,"[2, 4, 9]"
7223,"[0, 2, 7]"
7224,"[0, 5, 8]"
7225,"[1, 6, 8]"
7226,"[0, 5, 6]"
7227,"[0, 2]"
7228,"[0, 2, 4]"
7229,"[0, 2, 3, 5]"
7230,"[0, 1, 3, 4, 7, 8]"
7231,"[1, 9]"
7232,"[0, 6, 7, 8]"
7233,"[0, 4, 5]"
7234,"[0, 5, 6]"
7235,"[0, 7, 8]"
7236,"[1, 5, 6, 7, 8]"
7237,"[0, 5, 7, 8]"
7238,"[0, 1, 2, 3, 5, 6]"
7239,"[0, 1, 3, 5, 7, 9]"
7240,[4]
7241,"[1, 2, 4, 5, 8, 9]"
7242,"[0, 3, 4, 5, 8]"
7243,"[0, 5, 6]"
7244,"[0, 1, 3, 5, 6]"
7245,"[0, 3, 4, 5, 6, 7]"
7246,"[0, 1, 3, 4, 8]"
7247,"[0, 3, 5]"
7248,"[1, 5, 6]"
7249,"[1, 2, 3, 9]"
7250,"[0, 2, 7]"
7251,"[0, 1, 3]"
7252,"[0, 5, 6, 8]"
7253,"[0, 5, 6, 7]"
7254,[9]
7255,"[0, 2, 6, 8]"
7256,"[0, 6, 7]"
7257,"[0, 2, 6, 8]"
7258,"[0, 1, 3, 4, 7, 8]"
7259,"[2, 3, 6]"
7260,"[0, 2, 6, 9]"
7261,"[0, 1, 2, 6]"
7262,"[0, 5]"
7263,[8]
7264,"[1, 6]"
7265,"[0, 3, 6, 9]"
7266,"[4, 6]"
7267,"[1, 2, 3, 5, 6, 7, 8]"
7268,"[0, 5, 7]"
7269,"[2, 6, 8]"
7270,"[0, 1, 3]"
7271,[0]
7272,"[0, 1, 2, 3, 4, 9]"
7273,"[5, 6, 8, 9]"
7274,"[0, 2, 5, 6]"
7275,"[0, 7, 9]"
7276,"[2, 4, 8]"
7277,"[0, 5, 6]"
7278,"[0, 1, 3]"
7279,[0]
7280,"[0, 2, 6]"
7281,"[2, 6, 8]"
7282,"[0, 1, 3]"
7283,"[2, 6, 8]"
7284,"[0, 1, 3, 9]"
7285,"[0, 4, 6]"
7286,"[0, 2, 6]"
7287,"[0, 2, 5, 6]"
7288,[8]
7289,"[0, 5, 6]"
7290,[8]
7291,"[2, 3, 6, 8]"
7292,"[0, 1, 5, 9]"
7293,"[0, 1, 3]"
7294,"[2, 7, 9]"
7295,"[0, 2, 5, 6]"
7296,"[0, 4, 5, 8]"
7297,"[0, 1, 3, 4, 6]"
7298,"[0, 2, 5, 6]"
7299,"[3, 5, 6, 7]"
7300,"[0, 2, 5, 6]"
7301,"[1, 2, 3, 4, 5, 6]"
7302,"[0, 2, 5, 6]"
7303,"[0, 1, 3]"
7304,"[0, 1, 4, 5]"
7305,"[0, 2, 6, 8]"
7306,"[5, 6]"
7307,"[0, 1, 2, 6]"
7308,[0]
7309,"[0, 1, 2, 6, 8]"
7310,"[0, 3, 5]"
7311,[8]
7312,"[3, 4, 5, 6, 9]"
7313,"[1, 2, 5, 8]"
7314,"[0, 2, 6, 8]"
7315,"[0, 5]"
7316,[0]
7317,"[0, 5, 8]"
7318,[0]
7319,"[0, 1]"
7320,"[0, 9]"
7321,"[0, 1, 2, 3, 6]"
7322,"[2, 4, 8]"
7323,"[2, 6, 8]"
7324,"[0, 1, 2, 3, 6, 7, 9]"
7325,"[0, 3, 4, 6]"
7326,[4]
7327,"[1, 3, 4, 5, 6]"
7328,"[2, 6, 7]"
7329,[4]
7330,"[0, 1, 3, 5, 6]"
7331,"[0, 1, 9]"
7332,"[0, 2, 5, 6]"
7333,"[0, 1, 3]"
7334,"[0, 5, 9]"
7335,"[0, 5, 7]"
7336,"[0, 4, 6]"
7337,"[0, 1, 2, 3, 9]"
7338,"[0, 1, 2, 3, 6, 7, 8, 9]"
7339,"[0, 1, 3]"
7340,"[0, 4, 5]"
7341,"[0, 1, 9]"
7342,"[0, 5, 6]"
7343,"[0, 1, 3]"
7344,"[0, 2, 5, 6]"
7345,"[0, 2, 6, 9]"
7346,"[3, 4, 5, 6, 9]"
7347,"[5, 6, 9]"
7348,"[0, 9]"
7349,[0]
7350,"[0, 1, 5, 8]"
7351,"[0, 1, 3]"
7352,"[0, 6]"
7353,"[0, 2, 9]"
7354,"[0, 1, 3]"
7355,"[0, 1, 3, 4, 6]"
7356,"[0, 6, 7, 8]"
7357,"[0, 3, 4, 6]"
7358,[0]
7359,"[5, 7, 8]"
7360,[2]
7361,"[1, 2, 3, 5, 6, 9]"
7362,[0]
7363,"[0, 1, 5, 9]"
7364,"[1, 9]"
7365,"[0, 2, 6, 8]"
7366,"[0, 4, 5]"
7367,"[0, 6]"
7368,"[1, 2, 4, 6]"
7369,"[0, 3, 4, 6]"
7370,"[0, 1, 3]"
7371,"[1, 3, 4, 5, 9]"
7372,"[2, 3, 4, 7, 9]"
7373,"[0, 5, 6]"
7374,"[1, 4, 6]"
7375,"[1, 6, 7, 9]"
7376,"[0, 1, 3, 4, 5, 6]"
7377,"[0, 2, 5, 6]"
7378,"[0, 2, 6]"
7379,"[0, 1]"
7380,"[1, 8]"
7381,"[1, 2, 3, 4, 5, 6]"
7382,"[4, 5, 6]"
7383,"[0, 1, 3, 4, 5, 6, 7, 9]"
7384,"[4, 6]"
7385,"[2, 4, 6]"
7386,"[0, 1, 8, 9]"
7387,"[0, 1, 4, 5, 6, 7, 8]"
7388,"[2, 6]"
7389,"[0, 1, 3]"
7390,"[0, 1, 4, 5, 6, 7, 8]"
7391,"[0, 2, 9]"
7392,"[0, 1, 4, 5]"
7393,"[0, 1]"
7394,[9]
7395,"[3, 4, 5, 6, 9]"
7396,"[0, 1, 3, 5]"
7397,"[3, 4, 6, 9]"
7398,"[2, 6]"
7399,"[0, 1, 2, 3, 9]"
7400,[0]
7401,"[1, 2, 3, 5, 6, 7, 8]"
7402,[4]
7403,"[0, 1, 5, 8]"
7404,"[0, 2, 5, 6]"
7405,"[1, 2, 4, 6]"
7406,"[0, 1, 3, 4, 5, 6, 9]"
7407,"[0, 2, 5, 6]"
7408,"[0, 1, 3, 4, 6]"
7409,"[2, 6, 8]"
7410,"[0, 1, 3]"
7411,"[0, 6]"
7412,"[1, 4, 5]"
7413,"[0, 1, 2, 3, 4, 8, 9]"
7414,"[0, 6]"
7415,"[0, 1, 2, 5, 8, 9]"
7416,[0]
7417,"[0, 5, 8]"
7418,"[2, 4, 9]"
7419,"[0, 1, 6, 8]"
7420,"[0, 1, 4, 8]"
7421,"[2, 6, 8]"
7422,"[0, 3, 7]"
7423,"[0, 1, 3, 5, 7]"
7424,[7]
7425,"[0, 1, 6, 8]"
7426,"[0, 5, 6]"
7427,"[0, 6, 7, 8]"
7428,"[1, 6, 9]"
7429,"[0, 1, 2, 3, 4, 6, 8]"
7430,"[0, 2, 6, 9]"
7431,"[5, 6]"
7432,"[0, 1, 4, 5, 6]"
7433,"[0, 1, 2, 5, 8, 9]"
7434,"[0, 3, 5, 6, 8, 9]"
7435,"[6, 9]"
7436,[0]
7437,"[1, 2, 3, 6]"
7438,"[3, 4, 5, 6, 7, 9]"
7439,"[1, 3, 6]"
7440,"[0, 2, 6, 8]"
7441,"[0, 1, 5, 6, 8, 9]"
7442,"[0, 5, 8]"
7443,"[0, 2, 3, 7, 9]"
7444,"[4, 9]"
7445,"[4, 6]"
7446,"[0, 1, 3, 4, 5, 6, 9]"
7447,"[4, 5, 6, 9]"
7448,"[0, 1, 2, 3, 4, 8, 9]"
7449,"[2, 4, 8]"
7450,"[0, 1, 3, 4, 6]"
7451,"[0, 1, 3, 5]"
7452,[4]
7453,"[3, 4, 5, 6, 9]"
7454,"[0, 3, 5, 6, 7]"
7455,"[0, 1, 5, 8]"
7456,"[0, 1, 2, 4, 8, 9]"
7457,"[1, 2, 3, 4, 5, 6]"
7458,"[0, 1, 3, 4, 5, 6, 7]"
7459,"[4, 9]"
7460,"[0, 1, 3]"
7461,"[0, 1, 5, 8]"
7462,"[0, 2, 6, 8]"
7463,[0]
7464,"[0, 1, 3]"
7465,"[0, 1, 3, 4, 6, 7, 9]"
7466,"[0, 6, 9]"
7467,"[0, 2, 3, 4, 6, 9]"
7468,"[0, 6, 7]"
7469,"[0, 2, 3, 6]"
7470,"[1, 6, 9]"
7471,"[0, 3, 4, 6]"
7472,"[0, 1, 3]"
7473,"[0, 1, 3, 4, 5, 6, 9]"
7474,"[0, 5, 6]"
7475,"[2, 6]"
7476,"[4, 9]"
7477,"[0, 3, 4, 6]"
7478,"[1, 5, 7]"
7479,"[1, 4]"
7480,"[5, 6, 7, 8]"
7481,"[0, 1, 4, 6]"
7482,"[1, 3, 4, 5, 6]"
7483,"[0, 2, 6, 9]"
7484,"[1, 2, 3, 4]"
7485,"[1, 3, 5]"
7486,"[2, 4, 9]"
7487,"[0, 2, 4, 5, 7]"
7488,"[0, 7]"
7489,"[0, 6]"
7490,"[4, 5, 6]"
7491,"[0, 2, 6, 8]"
7492,"[0, 2, 6, 7, 9]"
7493,"[0, 1, 3, 4, 5, 6, 9]"
7494,"[1, 3, 4, 5, 9]"
7495,"[0, 2, 9]"
7496,"[0, 1, 3, 4, 6]"
7497,[8]
7498,"[1, 9]"
7499,[0]
7500,"[2, 4, 9]"
7501,[0]
7502,[0]
7503,"[0, 1, 4, 5]"
7504,[0]
7505,"[0, 1, 3]"
7506,"[2, 9]"
7507,[0]
7508,"[0, 3, 4, 6]"
7509,"[4, 6]"
7510,"[1, 4, 6]"
7511,"[0, 5, 6]"
7512,"[2, 9]"
7513,"[2, 6]"
7514,[0]
7515,"[0, 2, 6, 9]"
7516,"[0, 1, 4, 6]"
7517,"[0, 2, 3, 6]"
7518,"[6, 8]"
7519,"[0, 3, 5]"
7520,"[0, 2, 5, 6]"
7521,"[1, 3, 4, 9]"
7522,"[2, 3, 6, 8]"
7523,"[0, 2, 3, 5]"
7524,"[0, 2, 5, 6]"
7525,"[0, 3, 6, 7]"
7526,"[4, 6, 9]"
7527,"[0, 1, 3, 4, 6]"
7528,"[1, 2, 3, 5]"
7529,"[0, 6]"
7530,"[0, 1, 3, 5, 8]"
7531,"[0, 1, 3]"
7532,"[2, 4, 6]"
7533,"[1, 3, 4, 9]"
7534,"[0, 1, 2, 3, 6]"
7535,"[1, 6, 9]"
7536,"[0, 1, 9]"
7537,"[0, 2, 5, 6]"
7538,"[2, 4, 8]"
7539,[6]
7540,"[0, 2, 6, 8]"
7541,"[0, 2, 3, 4, 5, 6]"
7542,"[5, 6]"
7543,"[1, 2, 5, 6, 9]"
7544,"[0, 4, 5, 7, 9]"
7545,"[1, 5, 6]"
7546,"[0, 2, 6, 7, 9]"
7547,"[0, 1, 2, 4, 5, 6, 8]"
7548,"[0, 1, 4, 6]"
7549,"[0, 2, 3, 6, 7, 9]"
7550,"[2, 4, 5, 8]"
7551,"[0, 1, 2, 5, 8, 9]"
7552,"[0, 3, 7]"
7553,"[0, 2, 6, 9]"
7554,"[0, 3, 4, 6, 7]"
7555,"[0, 1, 2, 5, 8, 9]"
7556,"[0, 1, 2, 3, 4, 8, 9]"
7557,"[0, 1, 2, 3, 5, 7, 8, 9]"
7558,"[0, 1, 2, 3, 9]"
7559,"[0, 1, 3]"
7560,"[2, 8]"
7561,"[0, 1, 3]"
7562,"[4, 5, 9]"
7563,"[0, 1, 3, 5, 6]"
7564,"[0, 5, 7, 8]"
7565,"[0, 1, 2, 5, 8]"
7566,"[0, 2, 3, 5]"
7567,"[0, 2, 6, 8]"
7568,"[0, 2, 3, 4, 5, 6]"
7569,"[1, 6, 7, 9]"
7570,"[0, 2, 6, 8]"
7571,"[0, 1, 4, 5]"
7572,"[2, 9]"
7573,"[0, 5, 6]"
7574,"[1, 9]"
7575,"[0, 4, 6, 7]"
7576,"[2, 4, 6]"
7577,"[0, 3, 6, 9]"
7578,[0]
7579,"[0, 2, 6, 8]"
7580,[4]
7581,"[4, 5, 6]"
7582,"[0, 1, 3, 4, 6]"
7583,"[0, 1, 7, 8]"
7584,[0]
7585,"[7, 8]"
7586,"[0, 4, 5, 6, 7, 9]"
7587,"[0, 1, 6, 7]"
7588,"[0, 6, 7, 8]"
7589,"[3, 5, 6]"
7590,"[0, 7]"
7591,"[2, 4, 9]"
7592,"[6, 9]"
7593,"[0, 7]"
7594,"[0, 1, 2, 3, 5, 8, 9]"
7595,"[0, 1, 3, 9]"
7596,"[0, 6]"
7597,"[1, 2, 4, 6, 9]"
7598,"[0, 1, 2, 6, 8]"
7599,[0]
7600,[0]
7601,"[2, 6]"
7602,"[1, 3, 4, 9]"
