ano_idx,exp_subspace
14211,"[3, 9]"
14338,"[0, 2, 5, 6, 7]"
15166,"[7, 9]"
15204,[9]
15225,[9]
15451,"[7, 9]"
15476,"[2, 6]"
15506,"[1, 6, 7]"
15539,"[3, 6, 9]"
15566,"[7, 9]"
15736,"[3, 9]"
15751,[6]
15781,[8]
15810,"[5, 6]"
16415,"[1, 7, 9]"
16780,"[6, 7, 8]"
16863,"[7, 9]"
17317,[6]
17366,"[2, 6]"
17407,"[7, 9]"
17453,"[0, 9]"
17480,"[3, 7]"
18466,"[1, 4, 5, 6]"
18472,"[0, 2, 4, 7, 8]"
18773,"[2, 3, 5, 8, 9]"
18809,"[1, 4, 6]"
20198,"[3, 5, 6]"
23308,"[1, 3, 4, 5, 7, 9]"
23422,"[0, 7, 8]"
26802,"[0, 2, 4, 5, 6]"
27362,"[3, 5, 7]"
27627,"[0, 2, 6, 9]"
27738,"[3, 7, 9]"
27749,"[1, 4, 7, 8, 9]"
29687,"[1, 2, 3, 5]"
30100,"[3, 7, 9]"
30314,"[6, 7, 9]"
30384,"[0, 3, 7, 9]"
30398,"[7, 9]"
30442,"[3, 9]"
30473,"[1, 4, 5, 7]"
30496,"[0, 1, 4, 6, 7, 8]"
31002,"[0, 5, 6]"
33276,"[4, 5, 6, 7, 8, 9]"
39183,"[0, 2, 3, 4, 6, 7, 8, 9]"
40085,"[2, 3, 6, 7]"
40525,"[0, 1, 4, 5]"
41395,"[0, 2, 6, 8, 9]"
41569,"[2, 3, 5, 9]"
41943,"[0, 2, 6, 7]"
42007,"[0, 3, 4, 7, 8, 9]"
42009,"[1, 6, 7, 9]"
42473,"[1, 2, 5, 6]"
42528,"[2, 3, 8, 9]"
42549,"[4, 6, 7]"
42590,"[2, 5, 7, 9]"
42609,"[6, 7, 8]"
42635,"[3, 4, 7, 8]"
42674,"[2, 4, 7, 9]"
42696,"[1, 2, 5, 6]"
42700,"[2, 4, 8]"
42741,"[1, 5, 6, 8]"
42756,"[7, 8]"
42769,"[0, 3, 7]"
42784,"[3, 5, 6, 7]"
42856,"[2, 7]"
42887,"[0, 1, 9]"
42936,"[3, 6, 8]"
42945,"[7, 8]"
42958,"[0, 1, 2, 4, 6, 7]"
43061,"[2, 3, 5, 6]"
43160,"[1, 5, 6]"
43204,"[0, 1, 9]"
43428,"[1, 4, 6, 7, 8]"
43624,"[2, 4, 5, 6, 7]"
43681,"[0, 7, 9]"
43773,"[0, 2, 4, 7, 8]"
44001,"[0, 4, 6, 7]"
44091,"[2, 5, 6]"
44223,"[0, 5, 8]"
44270,"[2, 3, 6, 8, 9]"
44556,"[4, 7, 8]"
45203,"[3, 4, 5, 6, 7, 9]"
45732,"[5, 6]"
46909,"[0, 7, 8]"
46918,"[0, 1, 9]"
46998,"[1, 2, 4, 6, 7, 8, 9]"
47802,"[1, 2, 6, 7, 8, 9]"
48094,"[4, 5, 6, 7, 8]"
50211,"[2, 4, 7, 9]"
50537,"[0, 1, 2, 4, 5, 6, 7]"
52466,"[1, 6]"
52521,"[0, 2, 3, 4]"
52584,"[5, 6, 8]"
53591,"[2, 6]"
53794,"[5, 8, 9]"
55401,"[2, 6, 7]"
56703,"[2, 6]"
57248,"[4, 5]"
57470,"[0, 6, 7, 8]"
57615,"[7, 9]"
58422,"[2, 3, 4, 5]"
58761,"[0, 1, 2, 3, 4, 7, 8]"
59539,"[2, 5, 6, 9]"
61787,"[2, 3, 5, 9]"
63421,"[6, 7]"
63634,"[7, 9]"
64329,"[6, 7, 9]"
64411,[9]
64460,"[7, 9]"
68067,"[1, 2, 3, 6]"
68320,"[2, 3, 4, 5, 7]"
68522,"[3, 5, 6, 9]"
68633,"[2, 3]"
69498,"[0, 4, 5, 6]"
69980,"[2, 3, 6, 9]"
70141,"[1, 6, 7, 9]"
70589,"[1, 2, 6, 7, 9]"
72757,"[0, 1, 4, 6, 7, 8]"
73784,"[4, 7, 9]"
73857,"[1, 5, 6]"
74496,"[2, 6, 7]"
74507,[8]
74794,"[3, 5]"
75511,"[3, 5, 6, 7]"
76555,"[3, 6, 7, 8]"
76609,"[1, 6, 7]"
76929,"[0, 6, 7, 8]"
77099,"[0, 1, 4, 5, 6, 7, 8]"
77348,"[1, 3, 4, 6, 7]"
77387,"[7, 9]"
77682,"[1, 3, 6, 7, 8]"
79525,"[2, 4]"
79536,"[1, 2, 5, 6]"
79835,"[1, 5, 6]"
79874,"[0, 2, 3, 4, 5, 6, 7]"
79883,"[5, 6, 8]"
80760,"[6, 7, 9]"
81186,"[0, 6, 7, 8]"
81609,"[0, 5, 6, 9]"
82400,"[3, 5, 6, 7]"
83053,"[1, 2, 4, 6]"
83297,"[3, 7, 9]"
83417,"[5, 6, 9]"
84543,"[4, 6, 7]"
86155,"[1, 2, 3, 7, 9]"
87354,"[1, 2, 5, 6]"
88258,"[0, 2, 5, 6, 9]"
88307,"[1, 4, 5, 8, 9]"
88876,"[0, 1, 2, 3, 4, 5, 6, 7, 9]"
88897,"[3, 7, 8, 9]"
89190,"[3, 4, 5, 6]"
91671,"[0, 3, 5]"
92777,"[5, 7]"
93424,"[4, 5, 6, 7, 9]"
93486,"[1, 2, 6]"
93788,"[5, 6, 9]"
94218,"[0, 1, 2, 3, 6, 7]"
95534,"[1, 3]"
95597,"[2, 5, 7, 9]"
96341,"[2, 3, 4]"
96789,"[0, 1, 7, 9]"
96994,"[2, 4, 5, 6, 9]"
99506,"[4, 5, 6, 7]"
100623,"[0, 1, 4, 5, 6, 7, 8, 9]"
101509,"[4, 5, 6]"
102441,"[2, 3, 5, 6]"
102442,"[2, 3, 5, 6]"
102443,"[2, 3, 5, 6]"
102444,"[2, 3, 5, 6]"
102445,"[2, 3, 5, 6]"
102446,"[2, 3, 5, 6]"
102782,"[0, 1, 3, 4, 6, 7]"
105178,"[2, 6]"
106679,"[4, 5, 6, 8]"
106998,"[0, 4, 5, 7]"
107067,"[1, 2, 3, 4, 5, 6, 7, 8, 9]"
107637,"[3, 4, 5, 6]"
108258,"[0, 5]"
108708,"[2, 4, 5, 6, 9]"
111690,"[5, 6]"
112840,"[0, 2, 3, 4, 5, 6, 8]"
114271,"[3, 6, 8]"
116139,"[0, 2, 5, 6, 9]"
116404,"[1, 2, 4, 6, 7]"
118308,"[1, 2, 4, 6]"
119714,"[0, 3, 4]"
119781,"[6, 7, 8]"
120505,"[7, 9]"
120837,"[0, 4, 9]"
122479,"[7, 8]"
123141,"[4, 5, 8, 9]"
123201,"[5, 7]"
123238,"[5, 7]"
123270,"[2, 3, 5, 6]"
123301,"[3, 4, 5, 7, 8, 9]"
124036,"[2, 6, 7]"
124087,"[1, 2, 3, 4, 5, 7, 9]"
124115,"[1, 2, 6]"
124176,"[0, 5, 7, 8]"
125342,"[0, 6, 7]"
128479,"[6, 7, 9]"
131272,"[0, 1, 5, 8]"
135718,"[1, 4, 9]"
137705,"[0, 4, 5, 7, 9]"
140786,"[0, 3, 4, 6, 7]"
141257,"[2, 6]"
141258,"[2, 6]"
141259,"[2, 6]"
141260,"[2, 6]"
142405,"[1, 2, 3, 7, 9]"
142557,"[2, 4]"
143188,"[4, 5, 6, 7]"
143333,"[7, 9]"
143334,"[7, 9]"
143335,"[7, 9]"
143336,"[7, 9]"
143728,"[4, 6]"
143731,"[0, 4, 9]"
144104,"[5, 6]"
144108,"[2, 4, 7, 9]"
144754,"[0, 3, 4, 5, 6, 7]"
145800,"[2, 4, 5]"
146790,"[0, 2, 4, 5, 6, 9]"
147548,"[3, 6, 7, 8]"
147605,"[3, 5, 7]"
149145,"[6, 7, 8]"
149357,"[0, 3, 9]"
149522,"[0, 5, 6, 7]"
149577,"[1, 3, 7, 9]"
149587,"[2, 4, 6, 7]"
149600,"[1, 2, 4, 6]"
149869,"[1, 5, 8, 9]"
149874,"[3, 5, 9]"
150601,"[1, 3, 4, 5, 8, 9]"
150644,"[0, 1, 4, 5, 6]"
150647,"[1, 5, 6, 8]"
150654,"[2, 5, 6, 7, 9]"
150660,"[1, 7, 8]"
150661,"[1, 7, 8]"
150662,"[1, 2, 4, 6, 7]"
150663,"[1, 2, 4, 6, 7]"
150665,"[0, 1, 7, 9]"
150666,"[1, 6]"
150667,"[1, 6]"
150668,"[3, 4, 6, 7]"
150669,"[3, 4, 6, 7]"
150677,"[0, 1, 3, 4, 6, 7, 9]"
150678,"[0, 1, 3, 4, 6, 7, 9]"
150679,"[1, 2, 4, 6, 7]"
150680,"[1, 2, 4, 6, 7]"
150684,"[1, 2, 3, 4, 7, 9]"
150687,"[3, 9]"
150692,"[0, 4, 5, 6]"
150697,"[0, 3, 4, 6]"
150715,"[0, 1, 3, 5, 7]"
150925,"[3, 4, 5]"
151006,"[0, 1, 4, 6, 7, 9]"
151007,"[0, 1, 4, 6, 7, 9]"
151008,"[0, 1, 4, 6, 7, 9]"
151009,"[0, 1, 4, 6, 7, 9]"
151011,"[2, 3, 5, 7]"
151103,"[0, 3, 4, 5, 6]"
151196,"[1, 2, 5, 6]"
151462,"[1, 4, 5, 6, 7, 8]"
151519,"[2, 3, 7, 8]"
151730,"[4, 6, 9]"
151807,"[2, 3, 5, 6, 7, 9]"
152019,"[0, 2, 3, 4, 6, 7, 9]"
152223,"[1, 5, 6, 7, 8, 9]"
152295,"[0, 2, 3, 4, 5, 6]"
153823,"[0, 2, 5, 6, 9]"
153835,"[0, 1, 5, 6, 7]"
153885,"[0, 2, 4, 5, 6, 9]"
154234,"[1, 3, 4, 7, 8]"
154286,"[1, 5, 7, 9]"
154371,[3]
154454,"[2, 4, 5, 6, 9]"
154587,"[1, 8]"
154633,"[5, 6]"
154668,"[3, 7]"
154670,"[1, 3, 9]"
154676,"[0, 2, 3, 9]"
154684,"[0, 1, 2, 3, 4, 6, 7]"
154693,"[1, 2, 3, 4, 6, 9]"
154694,"[0, 1, 6, 7]"
154697,"[1, 5, 6]"
154718,"[2, 4, 8]"
154719,"[2, 4, 5, 6, 9]"
154720,"[2, 4, 5, 6, 9]"
154960,"[2, 5, 6, 9]"
156988,"[0, 1, 2, 3, 4, 6, 7, 9]"
156990,"[4, 8, 9]"
157585,"[2, 3, 9]"
157868,"[1, 6, 8]"
157871,"[2, 4, 6, 7, 9]"
157918,"[0, 5, 8, 9]"
163149,"[6, 7]"
163586,"[4, 6, 8, 9]"
167184,"[2, 6]"
167305,"[1, 3, 6, 8, 9]"
172787,"[4, 6, 8]"
176049,"[0, 1, 2, 3]"
177195,"[0, 1, 5, 7, 8, 9]"
178208,"[1, 2, 3, 4, 6, 8]"
181966,"[0, 1, 2, 3, 5, 6, 8, 9]"
182992,"[1, 4, 7, 8]"
183106,"[0, 4, 5, 7]"
184379,"[1, 2, 3, 5, 8, 9]"
189587,"[3, 5, 6, 9]"
189701,"[0, 3, 5, 7]"
189878,"[1, 2, 3, 6]"
190368,"[4, 5, 6]"
191074,"[0, 1, 4, 6, 7, 8]"
191267,"[0, 1, 2]"
191359,"[2, 6]"
191544,"[6, 7, 9]"
191690,"[2, 3, 6, 7, 8]"
192382,"[2, 4, 7, 8, 9]"
192529,"[1, 5, 6, 9]"
192584,"[0, 1, 2, 6, 7, 9]"
192687,"[0, 1, 4, 6, 7, 8]"
195383,"[0, 4, 5, 6]"
197586,"[0, 2, 4, 9]"
198868,"[0, 1, 6, 7]"
199896,"[4, 5, 6, 7, 8, 9]"
201098,[5]
201601,"[3, 5, 6, 9]"
203324,"[1, 4, 5, 6, 7, 8]"
203328,"[3, 5]"
203700,"[0, 4, 5, 6]"
204064,"[3, 4, 5, 6, 7, 9]"
204079,"[0, 1, 2, 8]"
204503,"[2, 6, 7]"
208651,"[0, 3, 4, 6, 7]"
212516,"[4, 7, 8, 9]"
212644,"[0, 6, 9]"
213092,"[0, 3, 5]"
213116,"[2, 4, 5, 8, 9]"
214662,"[0, 1, 2, 3, 6, 7, 8, 9]"
214775,"[0, 2, 5]"
215132,"[0, 5, 6, 8, 9]"
215953,"[5, 7]"
215984,"[7, 8, 9]"
218442,"[6, 7]"
219025,"[0, 3, 4, 7]"
219892,"[3, 5]"
220725,"[2, 5, 6]"
221018,"[1, 4, 6]"
221041,"[1, 2, 4, 5, 6, 8, 9]"
222133,"[2, 4, 7, 9]"
222419,"[3, 5]"
223366,"[6, 7, 9]"
223572,"[3, 5, 8, 9]"
223578,"[0, 6, 7]"
223618,"[1, 4, 5, 8, 9]"
226814,"[5, 6]"
226877,"[2, 6, 7]"
229712,"[1, 2, 5, 6]"
229730,"[2, 3, 5, 6, 7]"
230076,"[5, 6, 9]"
230476,"[1, 2, 4, 5, 6, 7, 9]"
231978,"[0, 1, 3, 4, 6, 7, 8]"
233258,"[1, 5, 7, 9]"
234574,"[5, 6]"
234632,"[3, 4, 5, 6]"
234633,"[3, 4, 5, 6]"
234705,"[2, 4, 6, 7]"
235616,"[1, 2, 5, 7, 8]"
235634,"[0, 4, 5, 7, 9]"
235644,"[4, 7, 8, 9]"
237107,[6]
237426,"[0, 2, 5, 6, 7]"
238222,"[1, 4, 5, 6, 7, 8, 9]"
238366,"[2, 5, 6, 9]"
238466,"[3, 5, 7]"
239499,"[2, 4, 6, 7, 9]"
239501,"[1, 2, 3, 4, 5, 6, 7, 8, 9]"
240222,"[4, 5, 6, 7]"
241254,"[1, 3, 4, 5, 6, 7, 8, 9]"
241445,"[3, 5, 6, 9]"
243393,"[0, 1, 2, 7, 9]"
243547,"[0, 1, 3, 6, 7, 9]"
243699,"[2, 5, 7, 9]"
243749,"[3, 5]"
243848,"[3, 5]"
244004,"[1, 6, 7]"
244333,"[3, 9]"
245347,"[2, 3, 4, 5, 7]"
245556,"[0, 1, 2, 3, 6, 7, 8, 9]"
247673,"[1, 3, 5, 6, 7, 9]"
247995,"[5, 6, 9]"
248296,"[6, 7]"
248971,"[1, 2, 4, 6]"
249167,"[0, 2, 6, 9]"
249239,"[1, 4, 6]"
249607,"[2, 6, 7, 9]"
249828,"[4, 6, 7, 8, 9]"
249963,"[1, 6]"
250761,"[4, 6, 8]"
251477,"[2, 9]"
251866,"[4, 5, 6, 8]"
251881,"[3, 5]"
251891,"[2, 3, 5]"
251904,"[0, 4, 6, 8]"
252124,"[2, 4, 5, 8, 9]"
252774,"[0, 2, 5, 9]"
254344,"[0, 1, 2, 3, 7, 8, 9]"
254395,"[0, 2, 3, 4]"
255403,"[5, 6]"
255556,"[0, 2, 4, 5, 6, 9]"
258403,"[1, 5, 7, 9]"
261056,"[0, 5, 6, 8, 9]"
261473,"[0, 1, 6, 9]"
261925,"[1, 2, 3, 5, 8, 9]"
262560,"[0, 2, 5, 6]"
262826,"[2, 5, 6, 8, 9]"
263080,"[0, 1, 2, 3, 5, 6, 7, 8, 9]"
263274,"[2, 5, 6, 8, 9]"
263324,"[1, 3, 4, 5, 6, 7, 8, 9]"
263877,"[5, 7, 8, 9]"
268375,"[0, 1, 7, 8, 9]"
272521,"[2, 4, 7, 9]"
274382,"[0, 1, 4, 5]"
274475,"[0, 5, 6, 8, 9]"
275992,"[0, 2, 4, 5, 6, 9]"
276071,"[6, 7, 9]"
276864,"[0, 1, 2, 3, 5, 6, 7, 8, 9]"
279863,"[1, 6, 7, 9]"
280143,"[4, 6, 9]"
280149,"[0, 1, 2, 3, 5, 6, 7, 8, 9]"
281144,"[1, 4, 5, 8, 9]"
281674,"[0, 1, 2, 3, 4, 7, 8]"
