ano_idx,exp_subspace
6989,[8]
6990,"[0, 4, 8]"
6991,[4]
6992,[9]
6993,"[0, 1, 4, 5, 6, 7]"
6994,"[0, 1, 3, 4, 5, 6]"
6995,"[0, 6, 8]"
6996,[6]
6997,"[0, 5, 6]"
6998,"[0, 2, 5, 8]"
6999,[8]
7000,[3]
7001,"[0, 5]"
7002,"[4, 6]"
7003,"[0, 3, 8]"
7004,[4]
7005,"[0, 5]"
7006,[8]
7007,[8]
7008,"[0, 5, 7, 8]"
7009,"[1, 6, 8]"
7010,[7]
7011,[0]
7012,"[0, 4, 6]"
7013,"[0, 3, 5, 8]"
7014,[0]
7015,"[0, 6]"
7016,[0]
7017,"[0, 1, 5, 8]"
7018,[4]
7019,"[0, 5]"
7020,"[0, 6, 8]"
7021,[1]
7022,[0]
7023,[0]
7024,[3]
7025,"[0, 1, 5, 7]"
7026,"[0, 4, 7, 8]"
7027,"[0, 5, 6, 7]"
7028,"[0, 6, 7]"
7029,"[0, 3, 5, 8]"
7030,"[0, 1, 8, 9]"
7031,"[0, 3, 5, 8]"
7032,"[3, 6, 8]"
7033,"[0, 6]"
7034,[6]
7035,"[0, 3, 7]"
7036,"[0, 5]"
7037,[8]
7038,"[0, 5]"
7039,"[0, 1, 6, 7, 8]"
7040,"[0, 4, 6]"
7041,"[0, 4, 8]"
7042,"[0, 4, 5, 6]"
7043,[4]
7044,"[0, 1, 3, 4]"
7045,[8]
7046,"[0, 5]"
7047,[7]
7048,[6]
7049,"[0, 1, 2, 8, 9]"
7050,[0]
7051,[0]
7052,[8]
7053,[0]
7054,"[0, 1, 7, 8]"
7055,"[0, 5]"
7056,"[0, 5, 6]"
7057,[0]
7058,[0]
7059,"[1, 4, 7]"
7060,"[1, 2, 3, 4, 5, 6]"
7061,"[0, 2, 4]"
7062,"[0, 5, 7]"
7063,[0]
7064,[7]
7065,"[0, 1, 2, 3, 5, 8, 9]"
7066,"[2, 8]"
7067,"[0, 3, 5, 8]"
7068,[4]
7069,"[0, 5, 7, 8]"
7070,"[1, 3, 6, 8]"
7071,[4]
7072,"[0, 3, 4, 7]"
7073,[0]
7074,[2]
7075,[4]
7076,[0]
7077,"[0, 1, 4, 5, 7, 8]"
7078,[4]
7079,"[4, 7]"
7080,[8]
7081,[0]
7082,"[0, 5, 7]"
7083,[4]
7084,"[0, 5]"
7085,[0]
7086,"[0, 3, 5, 6]"
7087,[8]
7088,"[0, 3, 5, 8]"
7089,[8]
7090,[0]
7091,[0]
7092,[0]
7093,"[0, 5]"
7094,[9]
7095,[0]
7096,"[0, 2, 4, 5, 6]"
7097,"[0, 1, 5, 8]"
7098,[0]
7099,"[0, 1, 4, 6, 8]"
7100,[4]
7101,"[0, 4, 6]"
7102,"[0, 2, 7]"
7103,"[0, 1, 3, 5, 8]"
7104,[4]
7105,[8]
7106,[0]
7107,[0]
7108,[8]
7109,[0]
7110,"[0, 1, 6, 7]"
7111,"[0, 2, 4, 9]"
7112,[0]
7113,[0]
7114,"[4, 6]"
7115,[0]
7116,"[0, 6, 8]"
7117,"[0, 5]"
7118,[0]
7119,[8]
7120,[4]
7121,"[1, 7, 8]"
7122,"[0, 1, 3, 8]"
7123,"[1, 2, 3, 4, 6, 8]"
7124,"[0, 4, 8]"
7125,"[0, 1, 5, 8, 9]"
7126,[4]
7127,[0]
7128,[6]
7129,[0]
7130,[6]
7131,"[0, 1, 5, 6]"
7132,[6]
7133,[0]
7134,"[0, 5]"
7135,"[0, 1, 3, 4, 6, 8]"
7136,[4]
7137,[0]
7138,[5]
7139,[0]
7140,"[0, 5, 6]"
7141,[0]
7142,"[0, 2, 4, 5, 6, 7]"
7143,[6]
7144,"[0, 3, 7]"
7145,"[0, 5]"
7146,[1]
7147,"[1, 5, 8, 9]"
7148,[8]
7149,[4]
7150,[8]
7151,[8]
7152,"[0, 1, 3, 4, 7, 8]"
7153,"[0, 4, 8]"
7154,"[0, 1, 3, 5]"
7155,"[0, 1, 2, 3, 4, 5, 7]"
7156,[0]
7157,[0]
7158,"[0, 6, 8]"
7159,"[4, 6]"
7160,[0]
7161,"[0, 1, 2, 4, 5, 8]"
7162,"[0, 3, 5]"
7163,[7]
7164,"[0, 3, 5, 8]"
7165,"[0, 4, 5, 6]"
7166,[0]
7167,[0]
7168,"[0, 1, 7, 8]"
7169,[2]
7170,[4]
7171,"[0, 2, 9]"
7172,[8]
7173,[0]
7174,[1]
7175,[0]
7176,[8]
7177,"[5, 7, 8]"
7178,"[2, 3, 4, 7, 8]"
7179,[6]
7180,"[0, 5, 7]"
7181,[8]
7182,[8]
7183,"[0, 2, 3, 4, 9]"
7184,"[4, 7]"
7185,[0]
7186,[0]
7187,"[0, 1, 4, 5]"
7188,[0]
7189,"[0, 3, 5, 8]"
7190,"[0, 5]"
7191,[8]
7192,"[0, 1, 5, 6]"
7193,"[0, 3, 7, 9]"
7194,"[0, 1, 4]"
7195,[8]
7196,"[0, 5, 8, 9]"
7197,"[0, 3, 4, 7]"
7198,"[0, 1, 4, 6, 7, 8]"
7199,[0]
7200,"[0, 7, 9]"
7201,"[0, 1, 6, 9]"
7202,[4]
7203,"[0, 5, 6]"
7204,"[3, 7]"
7205,[0]
7206,"[4, 6]"
7207,"[0, 5, 6]"
7208,[0]
7209,"[0, 1, 3, 4, 5, 7]"
7210,[0]
7211,"[0, 4, 5, 7, 8, 9]"
7212,[8]
7213,[8]
7214,"[0, 5]"
7215,[0]
7216,[0]
7217,"[0, 5]"
7218,[8]
7219,[1]
7220,"[0, 4, 8]"
7221,"[0, 8]"
7222,"[0, 1, 2, 4, 9]"
7223,[0]
7224,[8]
7225,[6]
7226,"[0, 5]"
7227,[0]
7228,[4]
7229,"[0, 2, 3, 4, 6]"
7230,[8]
7231,[9]
7232,[0]
7233,[0]
7234,"[4, 5, 6]"
7235,[0]
7236,"[0, 4, 7, 8]"
7237,"[0, 5, 7]"
7238,"[0, 1, 2, 6]"
7239,"[7, 9]"
7240,[4]
7241,"[0, 2, 4, 5, 8]"
7242,"[1, 2, 4, 5, 8]"
7243,"[0, 5, 6]"
7244,[0]
7245,"[0, 1, 4, 5, 6]"
7246,"[0, 8]"
7247,"[0, 3, 5]"
7248,"[0, 5]"
7249,[1]
7250,[0]
7251,"[0, 3, 7, 8]"
7252,[8]
7253,[7]
7254,[9]
7255,"[0, 2, 6, 8, 9]"
7256,[7]
7257,[0]
7258,[8]
7259,[3]
7260,"[0, 1, 6, 9]"
7261,[6]
7262,[0]
7263,[8]
7264,[1]
7265,"[0, 1, 2, 3, 6, 9]"
7266,"[4, 6]"
7267,"[0, 3, 5, 8]"
7268,"[0, 5, 7]"
7269,"[1, 2, 6]"
7270,[0]
7271,[0]
7272,[4]
7273,"[0, 5, 6, 8, 9]"
7274,[8]
7275,[9]
7276,"[0, 4, 8]"
7277,[0]
7278,"[0, 1, 3]"
7279,[0]
7280,"[0, 6, 7]"
7281,"[0, 1, 2, 6, 8]"
7282,[8]
7283,"[1, 2, 6, 8]"
7284,"[0, 1, 3, 9]"
7285,"[0, 4, 6]"
7286,[0]
7287,"[0, 1, 2, 6]"
7288,[8]
7289,"[0, 5, 8, 9]"
7290,[8]
7291,"[3, 6, 8]"
7292,"[0, 1, 5, 8, 9]"
7293,"[0, 3, 5]"
7294,"[0, 1, 2, 6, 8]"
7295,"[0, 1, 6, 9]"
7296,[0]
7297,"[0, 4, 6]"
7298,"[0, 5, 6]"
7299,"[0, 1, 2, 3, 6]"
7300,[6]
7301,"[0, 3, 4, 6]"
7302,"[0, 4, 6]"
7303,[0]
7304,"[0, 5]"
7305,[8]
7306,[6]
7307,"[0, 2, 6]"
7308,[0]
7309,"[0, 6, 8]"
7310,"[0, 5]"
7311,[8]
7312,"[0, 1, 6, 9]"
7313,"[0, 1, 5, 8, 9]"
7314,"[0, 6, 8]"
7315,[0]
7316,[0]
7317,[0]
7318,[0]
7319,[0]
7320,[0]
7321,"[0, 1, 2, 3, 6]"
7322,"[1, 2, 3, 4, 6, 8]"
7323,"[1, 2, 6, 8]"
7324,"[0, 1, 6, 9]"
7325,"[0, 3, 4, 6]"
7326,[4]
7327,"[0, 3, 4, 5, 6]"
7328,[7]
7329,[4]
7330,"[0, 3, 5]"
7331,"[0, 2, 9]"
7332,"[0, 5]"
7333,"[0, 6]"
7334,"[0, 5, 8, 9]"
7335,[0]
7336,"[0, 1, 6, 9]"
7337,[0]
7338,[8]
7339,"[0, 1, 3, 6, 8]"
7340,"[0, 5]"
7341,[0]
7342,"[0, 5]"
7343,"[0, 3, 4, 5, 6]"
7344,"[0, 1, 3, 5, 6, 8]"
7345,"[0, 1, 6, 9]"
7346,[9]
7347,[6]
7348,[0]
7349,[0]
7350,"[0, 5]"
7351,[0]
7352,"[0, 6]"
7353,[2]
7354,[1]
7355,"[0, 4, 6]"
7356,[0]
7357,"[0, 4, 6]"
7358,[0]
7359,"[0, 5, 7, 8]"
7360,[2]
7361,"[0, 1, 3, 5, 6]"
7362,[0]
7363,"[0, 5, 8, 9]"
7364,"[1, 3]"
7365,"[0, 6, 8]"
7366,[0]
7367,[0]
7368,"[4, 6]"
7369,[4]
7370,"[0, 3, 4, 6]"
7371,"[0, 3, 4, 5, 6, 9]"
7372,[9]
7373,"[0, 5, 9]"
7374,"[0, 1, 4, 6]"
7375,[6]
7376,"[0, 3, 4, 5, 6]"
7377,"[0, 6]"
7378,"[0, 1, 2, 6]"
7379,[0]
7380,[8]
7381,"[2, 3, 5, 6]"
7382,"[4, 6]"
7383,"[0, 3, 4, 9]"
7384,[6]
7385,[4]
7386,"[1, 8, 9]"
7387,"[0, 6, 8]"
7388,[6]
7389,[0]
7390,"[1, 6, 8]"
7391,[0]
7392,"[0, 1, 5, 8, 9]"
7393,[0]
7394,[9]
7395,"[4, 6]"
7396,"[0, 1, 3, 5]"
7397,"[0, 4, 6]"
7398,[6]
7399,"[0, 1, 3, 9]"
7400,[0]
7401,"[0, 1, 2, 6, 8]"
7402,[4]
7403,"[0, 5]"
7404,"[0, 2, 3, 5, 6]"
7405,[6]
7406,"[0, 3, 4, 5, 6, 9]"
7407,"[0, 6]"
7408,"[0, 4, 6]"
7409,[6]
7410,[0]
7411,[0]
7412,"[0, 1, 4, 5]"
7413,"[1, 8, 9]"
7414,[6]
7415,"[0, 1, 2, 5, 9]"
7416,[0]
7417,[0]
7418,"[1, 2, 3, 4, 6, 8]"
7419,[0]
7420,"[4, 8]"
7421,[6]
7422,[0]
7423,"[0, 5]"
7424,[7]
7425,"[0, 6, 8]"
7426,"[0, 3, 5, 8]"
7427,"[0, 1, 6, 7, 8]"
7428,"[1, 3, 9]"
7429,"[0, 1, 2, 6]"
7430,"[0, 1, 6, 9]"
7431,[5]
7432,[4]
7433,"[0, 1, 5, 8, 9]"
7434,"[3, 6, 8]"
7435,"[6, 9]"
7436,[0]
7437,"[0, 1, 2, 3, 6]"
7438,"[0, 4, 6]"
7439,"[0, 1, 2, 3, 6]"
7440,[0]
7441,"[0, 1, 8, 9]"
7442,[0]
7443,[0]
7444,"[4, 9]"
7445,[6]
7446,"[0, 1, 6, 9]"
7447,"[4, 5, 6, 9]"
7448,"[1, 2, 3, 4, 6, 8]"
7449,[8]
7450,"[0, 1, 3, 6]"
7451,"[0, 3, 5]"
7452,[4]
7453,"[0, 3, 4, 5, 6, 9]"
7454,"[0, 5, 7]"
7455,"[0, 5]"
7456,"[1, 8, 9]"
7457,"[1, 2, 3, 4, 5, 6]"
7458,"[0, 1, 3, 5]"
7459,"[4, 9]"
7460,"[0, 3, 5]"
7461,"[0, 5]"
7462,"[0, 2, 8, 9]"
7463,[0]
7464,[0]
7465,"[0, 3, 7, 9]"
7466,"[0, 3, 4, 9]"
7467,[4]
7468,"[0, 5, 7]"
7469,"[0, 1, 3, 6]"
7470,"[1, 6, 9]"
7471,"[0, 4, 6]"
7472,"[1, 3]"
7473,"[0, 3, 4, 5, 6]"
7474,"[0, 5]"
7475,[6]
7476,[9]
7477,"[3, 4, 6]"
7478,"[0, 5, 7]"
7479,"[0, 1, 4]"
7480,"[0, 5, 7, 8]"
7481,"[0, 6]"
7482,"[0, 4, 6]"
7483,"[0, 6, 9]"
7484,"[1, 3, 4]"
7485,"[0, 1, 5]"
7486,[4]
7487,"[0, 5]"
7488,"[0, 6, 7, 8]"
7489,[6]
7490,"[0, 4, 6]"
7491,[8]
7492,"[0, 1, 2, 6, 7, 8]"
7493,[9]
7494,"[0, 3, 4, 5, 6, 9]"
7495,[9]
7496,[4]
7497,[8]
7498,"[0, 1]"
7499,[0]
7500,[4]
7501,[0]
7502,[0]
7503,"[0, 1, 4, 5]"
7504,[0]
7505,"[0, 3, 5, 6]"
7506,[9]
7507,[0]
7508,"[4, 6]"
7509,"[4, 6]"
7510,"[0, 1, 2, 6]"
7511,[0]
7512,[9]
7513,"[0, 4, 6]"
7514,[0]
7515,"[0, 1, 6, 9]"
7516,"[0, 1, 4, 6]"
7517,"[0, 1, 2, 3, 6]"
7518,"[1, 2, 6, 8]"
7519,"[0, 3, 5]"
7520,"[0, 3, 5, 6]"
7521,"[0, 3, 4, 6]"
7522,[8]
7523,"[0, 5]"
7524,[2]
7525,"[0, 6]"
7526,"[4, 6]"
7527,[4]
7528,"[0, 1, 3, 5]"
7529,[0]
7530,"[0, 1, 3, 5, 8]"
7531,"[0, 1, 3, 6]"
7532,[4]
7533,"[0, 3, 4]"
7534,"[0, 1, 2, 3, 6]"
7535,[6]
7536,"[0, 3, 7, 9]"
7537,"[0, 1, 6, 9]"
7538,"[0, 4, 8]"
7539,[6]
7540,[8]
7541,"[1, 2, 3, 4, 6, 8]"
7542,[6]
7543,"[0, 1, 6, 9]"
7544,"[0, 1, 5, 7, 9]"
7545,[6]
7546,"[0, 6, 9]"
7547,"[0, 1, 2, 6, 8]"
7548,"[0, 5, 6]"
7549,"[6, 9]"
7550,[8]
7551,"[0, 1, 5, 8, 9]"
7552,[0]
7553,"[0, 1, 6, 9]"
7554,[7]
7555,"[0, 1, 5, 8, 9]"
7556,"[1, 2, 3, 4, 6, 8]"
7557,[8]
7558,"[0, 1, 6, 9]"
7559,[0]
7560,[8]
7561,"[0, 3, 6, 9]"
7562,"[0, 4, 5, 9]"
7563,"[0, 1, 3, 5, 6]"
7564,[8]
7565,"[1, 2, 5, 8]"
7566,"[0, 5, 9]"
7567,"[0, 1, 2, 6, 8]"
7568,[6]
7569,[6]
7570,[8]
7571,"[0, 5]"
7572,[9]
7573,[0]
7574,[9]
7575,"[4, 8]"
7576,"[0, 2, 3, 4, 6]"
7577,[3]
7578,[0]
7579,"[0, 6, 8]"
7580,[4]
7581,"[4, 5, 6, 9]"
7582,"[4, 6]"
7583,"[0, 7, 8]"
7584,[0]
7585,"[7, 8]"
7586,[4]
7587,"[1, 5, 6, 7]"
7588,[0]
7589,"[5, 6, 9]"
7590,"[0, 7]"
7591,"[0, 1, 2, 4, 9]"
7592,[9]
7593,"[0, 7]"
7594,"[0, 1, 5, 8, 9]"
7595,[9]
7596,"[0, 6]"
7597,"[0, 4, 6]"
7598,"[6, 8]"
7599,[0]
7600,[0]
7601,[6]
7602,"[0, 3, 4, 5, 6]"
