ano_idx,exp_subspace
235,"[0, 1, 3, 7]"
236,"[1, 2, 6, 7]"
237,"[1, 2, 6, 7]"
243,"[0, 7]"
244,"[0, 1, 7]"
245,"[0, 1]"
261,"[2, 6, 7]"
262,"[0, 1, 3, 7]"
270,"[0, 6]"
273,"[1, 3]"
277,"[0, 1, 6, 7]"
278,"[0, 1, 3, 7]"
281,"[1, 3]"
282,"[0, 1, 3, 7]"
283,[3]
284,[3]
289,"[1, 3]"
291,"[1, 2, 7]"
293,"[1, 3]"
297,[0]
299,"[3, 6]"
306,[4]
307,"[2, 6]"
308,"[0, 1, 3]"
309,"[1, 6, 7]"
310,"[0, 2, 7]"
311,"[0, 1, 6, 7]"
312,"[0, 6]"
313,"[0, 1, 3, 7]"
321,[1]
322,"[1, 6]"
325,"[0, 1, 7]"
327,"[1, 6]"
328,"[0, 2, 6, 7]"
329,"[0, 3]"
331,[3]
333,"[0, 3]"
334,"[0, 1]"
336,[3]
337,"[0, 1, 2, 6]"
338,"[0, 1, 3, 7]"
342,"[2, 6, 7]"
346,[6]
348,"[1, 3, 7]"
349,"[0, 1, 7]"
350,"[2, 3, 6, 7]"
351,[0]
352,"[0, 1, 6, 7]"
353,"[0, 1, 3, 7]"
354,[1]
355,"[0, 2, 7]"
362,"[0, 1, 7]"
364,"[0, 1, 3, 7]"
365,"[0, 1, 6, 7]"
366,"[3, 6]"
368,"[1, 6]"
369,"[0, 1, 7]"
370,"[1, 3]"
371,"[1, 2]"
372,"[1, 6]"
374,"[0, 1]"
377,"[0, 3, 6, 7]"
379,"[0, 3, 6, 7]"
380,"[0, 2, 7]"
381,"[0, 2, 7]"
382,"[3, 6]"
384,"[2, 6, 7]"
387,"[0, 1, 7]"
388,"[0, 1, 3, 7]"
391,"[0, 2, 6, 7]"
396,"[0, 1, 7]"
400,"[2, 6, 7]"
401,[6]
403,[6]
404,"[1, 6]"
413,"[0, 1, 6]"
424,[3]
426,"[0, 1, 6, 7]"
429,"[0, 6]"
430,"[6, 7]"
434,"[0, 2, 7]"
440,"[0, 1, 3]"
441,"[0, 1, 3, 6]"
453,"[2, 6, 7]"
456,"[0, 3]"
464,"[3, 6, 7]"
467,"[2, 3, 6, 7]"
470,"[0, 1, 3, 7]"
482,[2]
486,"[1, 3, 6, 7]"
491,[1]
492,"[0, 1, 3]"
500,[4]
501,"[0, 3]"
503,"[0, 3]"
504,"[0, 1, 2]"
509,"[1, 3, 7]"
517,"[2, 3]"
523,"[1, 3]"
524,"[1, 3, 6]"
532,"[1, 2, 7]"
534,"[0, 6]"
540,[2]
542,"[1, 6]"
546,"[0, 1, 7]"
557,"[0, 2, 7]"
562,"[1, 6]"
572,"[0, 1, 2, 6]"
573,"[0, 1]"
574,"[0, 1, 3]"
577,"[0, 1, 3]"
591,"[2, 6, 7]"
634,[2]
654,"[0, 1, 3, 6, 7]"
658,"[0, 1, 2, 7]"
659,[4]
660,"[0, 2, 7]"
664,"[0, 2, 6]"
666,"[0, 1, 6, 7]"
671,"[1, 2, 6, 7]"
674,[1]
675,"[1, 2, 3, 7]"
686,"[1, 6]"
687,"[1, 6]"
689,"[0, 1, 6, 7]"
697,"[0, 3]"
721,"[3, 6]"
722,"[0, 3, 6, 7]"
724,"[0, 3]"
729,"[1, 6]"
733,"[0, 1, 7]"
734,"[2, 3, 6, 7]"
735,"[0, 1, 7]"
736,"[3, 6, 7]"
737,[3]
738,[3]
745,"[0, 1, 7]"
762,"[3, 6]"
763,"[0, 1, 3, 7]"
764,[4]
765,"[2, 3, 6, 7]"
767,"[0, 6]"
768,[6]
769,"[1, 6]"
770,[1]
774,"[0, 1, 2, 7]"
791,"[0, 1]"
795,"[1, 6]"
815,"[0, 1, 6, 7]"
817,"[0, 2, 3, 6]"
821,[1]
822,"[0, 1, 6, 7]"
823,"[0, 1]"
824,"[0, 2, 7]"
825,"[1, 3]"
826,"[0, 1, 3, 7]"
829,"[0, 2, 6, 7]"
830,"[0, 1, 3]"
845,"[0, 1]"
846,"[0, 1, 6]"
847,"[0, 1, 3, 7]"
848,[3]
849,"[0, 1, 7]"
853,[6]
854,"[0, 1, 3, 6, 7]"
856,"[1, 6]"
857,"[0, 3, 7]"
858,[6]
863,"[1, 3, 6, 7]"
864,"[1, 3]"
865,"[0, 3]"
893,"[0, 1, 3, 7]"
894,"[0, 1, 2, 7]"
896,"[0, 1, 3, 6]"
897,"[0, 2, 6]"
915,[3]
916,[3]
922,"[1, 3, 6, 7]"
928,"[1, 6]"
929,"[1, 6]"
930,"[1, 3, 7]"
931,"[1, 6, 7]"
932,"[1, 6, 7]"
933,"[2, 7]"
934,"[2, 7]"
935,"[0, 2, 7]"
936,"[0, 2, 7]"
937,"[0, 1, 3]"
961,[1]
962,"[1, 6]"
963,"[1, 6]"
964,"[0, 2, 7]"
965,"[0, 2, 7]"
966,"[1, 3, 6, 7]"
967,"[1, 3, 6, 7]"
968,"[0, 6]"
969,"[0, 1, 6, 7]"
970,"[0, 1, 6, 7]"
971,"[1, 3, 7]"
972,"[1, 7]"
973,"[0, 3, 6, 7]"
974,"[0, 1, 7]"
975,"[0, 1, 7]"
976,"[0, 6, 7]"
977,"[0, 6, 7]"
978,"[0, 2, 6]"
979,"[0, 2, 6]"
980,[1]
981,[1]
982,"[0, 1, 3, 7]"
983,"[2, 6, 7]"
984,"[2, 6]"
985,"[2, 6]"
986,"[1, 6]"
987,"[1, 6]"
988,[7]
989,"[0, 2]"
990,"[0, 2]"
991,"[0, 1, 3, 7]"
992,[3]
993,"[0, 1, 6]"
994,"[3, 6]"
995,"[1, 6]"
996,[3]
997,"[1, 6]"
998,"[1, 6]"
999,"[1, 6]"
1000,"[1, 6]"
1005,[1]
1006,"[0, 2, 6]"
1007,"[0, 2, 6]"
1008,[0]
1009,[0]
1010,"[3, 6, 7]"
1011,"[0, 2, 7]"
1012,"[0, 2, 7]"
1013,"[2, 3, 6, 7]"
1014,"[0, 7]"
1015,"[0, 7]"
1016,"[0, 1, 2, 7]"
1017,"[0, 1, 2, 7]"
1018,"[2, 6, 7]"
1019,"[2, 6, 7]"
1020,"[0, 1, 6, 7]"
1021,"[0, 6, 7]"
1022,[2]
1023,"[2, 6, 7]"
1024,"[1, 2, 3, 7]"
1025,"[1, 2, 3, 7]"
1026,[2]
1027,[2]
1031,"[1, 3, 6, 7]"
1032,"[1, 3, 6, 7]"
1034,"[0, 1, 3, 7]"
1035,"[0, 1, 3]"
1036,"[1, 6]"
1037,"[3, 6]"
1038,"[1, 3]"
1040,"[0, 1, 3]"
1048,"[1, 6]"
1049,"[3, 6]"
1050,"[0, 1, 3, 7]"
1052,"[0, 1, 3]"
1053,"[2, 3, 6]"
1054,"[1, 2, 7]"
1055,"[2, 6]"
1056,"[0, 1, 7]"
1057,"[1, 3]"
1059,"[1, 3, 7]"
1061,"[0, 3]"
1062,"[1, 3]"
1063,"[2, 3, 6, 7]"
1065,"[3, 6]"
1069,"[1, 6]"
1072,"[1, 6]"
1073,"[3, 6, 7]"
1074,"[1, 3, 6, 7]"
1076,"[1, 6]"
1081,[1]
1085,[3]
1088,"[0, 3]"
1090,[6]
1099,"[1, 3, 7]"
1105,[6]
1110,"[0, 1, 3, 7]"
1117,"[0, 3]"
1118,"[0, 3, 6, 7]"
1121,"[0, 3, 6]"
1124,"[1, 6]"
1131,"[1, 3]"
1136,"[0, 3, 7]"
1137,"[0, 3, 7]"
1138,"[0, 1, 7]"
1167,"[0, 2, 6, 7]"
1168,"[0, 3, 6, 7]"
1169,[1]
1170,"[0, 2, 7]"
1171,"[0, 3]"
1172,"[1, 6]"
1173,"[3, 6]"
1174,"[0, 1, 3, 7]"
1175,"[0, 1]"
1176,[3]
1177,[3]
1180,"[1, 3, 6, 7]"
1192,"[1, 6]"
1194,"[0, 1, 3, 7]"
1195,"[0, 1, 3, 7]"
1196,"[1, 3, 6, 7]"
1204,"[0, 3, 6, 7]"
1211,"[2, 3, 6, 7]"
1212,"[3, 6]"
1213,"[2, 6, 7]"
1215,"[1, 3, 6]"
1216,"[1, 3]"
1217,[3]
1218,"[0, 1, 3, 6, 7]"
1225,"[2, 6]"
1227,"[1, 6, 7]"
1230,"[0, 2, 3, 6, 7]"
1231,"[0, 3, 7]"
1232,"[0, 1]"
1233,"[0, 2, 7]"
1234,"[0, 1, 3, 6]"
1235,"[0, 2, 7]"
1236,"[1, 3]"
1237,"[1, 6]"
1238,"[0, 1, 3, 7]"
1239,"[0, 1, 7]"
1242,"[0, 1]"
1243,"[0, 1]"
1244,"[0, 1]"
1245,"[3, 6]"
1253,"[1, 6]"
1254,"[0, 6]"
1255,"[0, 1, 7]"
1256,"[2, 6, 7]"
1257,[2]
1258,"[2, 6, 7]"
1259,"[1, 2, 6, 7]"
1260,[0]
1261,"[1, 6]"
1262,"[3, 6, 7]"
1263,[6]
1264,"[1, 3, 6]"
1265,"[1, 6]"
1266,"[0, 1, 7]"
1267,"[1, 6]"
1268,"[1, 3, 6, 7]"
1269,"[3, 6]"
1270,"[0, 1, 3]"
1278,"[0, 3, 6, 7]"
1279,"[0, 1, 6]"
1280,"[1, 3, 6, 7]"
1281,"[1, 3]"
1282,"[2, 6]"
1283,"[2, 3, 6]"
1284,"[0, 3]"
1285,"[0, 1, 6, 7]"
1286,"[3, 6]"
1291,"[1, 3, 7]"
1292,"[0, 3, 7]"
1293,[1]
1294,"[0, 1, 6, 7]"
1295,"[3, 6]"
1296,"[0, 1]"
1297,"[0, 1, 6, 7]"
1300,"[3, 6]"
1301,"[0, 1, 7]"
1302,"[0, 1, 6, 7]"
1303,"[1, 2, 7]"
1307,"[0, 1, 6, 7]"
1308,"[0, 2, 3, 6, 7]"
1309,"[0, 1, 6]"
1310,"[1, 3, 6, 7]"
1311,"[0, 1, 3, 6, 7]"
1313,"[1, 3, 6, 7]"
1314,[2]
1315,"[1, 3, 6, 7]"
1316,"[0, 3]"
1317,"[0, 2, 6]"
1318,"[0, 2, 7]"
1324,"[1, 6]"
1326,"[1, 3]"
1327,"[0, 3, 6, 7]"
1328,"[1, 6]"
1333,"[0, 1, 3, 7]"
1345,"[1, 6]"
1346,[1]
1347,"[3, 6]"
1348,"[0, 6]"
1349,"[1, 3, 6]"
1350,"[0, 1, 3, 6, 7]"
1352,"[0, 3]"
1353,"[1, 6]"
1354,[2]
1356,"[0, 1, 7]"
1358,"[0, 3]"
1363,"[2, 6]"
1367,"[1, 3]"
1368,[3]
1369,"[0, 1]"
1378,"[3, 6, 7]"
1386,[3]
1393,[2]
1396,"[0, 1, 3, 6, 7]"
1399,"[1, 6]"
1408,[2]
1414,"[0, 1]"
1415,"[0, 1, 7]"
1423,"[1, 3]"
1432,"[0, 3]"
1436,"[1, 6]"
1437,"[1, 3]"
1443,[2]
1446,"[0, 1, 7]"
1450,[3]
1456,[2]
1457,"[1, 6]"
1459,"[0, 2, 7]"
1467,"[0, 1, 3, 7]"
1473,"[1, 3, 6, 7]"
1474,"[0, 1, 6, 7]"
1475,"[0, 1, 6, 7]"
1476,"[0, 3]"
1477,"[0, 6, 7]"
1478,[3]
1483,"[0, 1, 3]"
